"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs"
"xkp",0.130467466164297,0.547938515417901,0.321594018417803,2,2.19112655225351,1
"xkq",0.667237490713452,0.311056698111081,0.0217058111754674,1,1.35446832046202,1
"xkr",0.0900254049534532,0.507455283496378,0.402519311550169,2,2.31249390659672,3
"xkt",0.922546822876757,0.0761462643668209,0.00130691275642203,1,1.07876008987966,1
"xku",0.955917543006321,0.0435861085119359,0.000496348481743514,1,1.04457880547542,1
"xkv",0.980785155345769,0.0190875864752322,0.000127258178998391,1,1.01934210283323,1
"xkw",0.560130829679412,0.398828128646738,0.04104104167385,1,1.48091021199444,2
"xkx",0.973974862318703,0.0258174739117378,0.000207663769558941,1,1.02623280145086,1
"xky",0.967044722810708,0.0326495270894036,0.000305750099888313,1,1.03326102728918,1
"xkz",0.98991049797181,0.0100434365981483,4.60654300421526e-05,1,1.01013556745823,1
"xla",0.995992282851323,0.00399648371787353,1.12334308033368e-05,1,1.00401895057948,1
"xmb",0.762811089790036,0.226543983804467,0.0106449264054973,1,1.24783383661546,1
"xmc",0.999496842475253,0.000502616739741057,5.40785005553879e-07,1,1.00050369830975,1
"xmd",0.924012428510778,0.0747237805206203,0.00126379096860141,1,1.07725136245782,1
"xmf",0.996952319046275,0.00304022673743554,7.45421628967069e-06,1,1.00305513517001,1
"xmg",0.98620858826109,0.0137162696344595,7.51421044504763e-05,1,1.01386655384336,1
"xmh",0.223657277011648,0.572374484574632,0.20396823841372,2,1.98031096140207,2
"xmj",0.85750158224628,0.138551669546996,0.00394674820672347,1,1.14644516596044,1
"xmt",0.663187193757867,0.314523414657856,0.0222893915842766,1,1.35910219782641,1
"xmv",0.999575112027653,0.000424462881774668,4.25090572186981e-07,1,1.00042531306292,1
"xmw",0.999861227223469,0.000138684673821499,8.81027096832909e-08,1,1.00013886087924,1
"xmx",0.739877580226075,0.247261908788264,0.0128605109856605,1,1.27298293075959,1
"xmz",0.988739412915875,0.0112059213892777,5.46656948475777e-05,1,1.01131525277897,1
"xnb",0.100226263252746,0.520415510248406,0.379358226498848,2,2.2791319632461,2
"xnn",0.996257411862839,0.00373245246320175,1.0135673959466e-05,1,1.00375272381112,1
"xnr",0.999462248962767,0.000537156420296059,5.94616937354964e-07,1,1.00053834565417,1
"xns",0.836842666816682,0.158057624447245,0.00509970873607291,1,1.16825704191939,1
"xod",0.959578662224132,0.0399921451677551,0.000429192608112472,1,1.04085053038398,1
"xog",0.999955312049448,4.46695119690199e-05,1.8438582660707e-08,1,1.00004470638913,1
"xoi",0.962047096993586,0.0375665375088383,0.000386365497575314,1,1.03833926850399,1
"xok",0.901797669849167,0.096209490412255,0.00199283973857789,1,1.10019516988941,1
"xon",0.999930698987962,6.92673330953131e-05,3.36789421906403e-08,1,1.00006933469098,1
"xoo",0.15079705218491,0.559553528003731,0.289649419811358,2,2.13885236762645,3
"xop",0.964489734343389,0.0351643250436784,0.000345940612932694,1,1.03585620626954,1
"xor",0.792565238971866,0.199299373364198,0.00813538766393529,1,1.21557014869207,2
"xow",0.540900310481279,0.413598361595251,0.0455013279234707,1,1.50460101744219,2
"xpe",0.999892406104563,0.00010753203625935,6.18591772250099e-08,1,1.00010765575461,1
"xpk",0.070623848476117,0.475656690422617,0.453719461101266,2,2.38309561262515,2
"xrb",0.995384235040563,0.00460186564687415,1.3899312563237e-05,1,1.004629664272,1
"xre",0.158844298860199,0.562960391855413,0.278195309284387,2,2.11935101042419,3
"xru",0.00619050364217765,0.174256060769935,0.819553435587887,3,2.81336293194571,2
"xrw",0.340105720437872,0.539948023654164,0.119946255907964,2,1.77984053547009,2
"xsb",0.994741157552664,0.00524190788306633,1.69345642692109e-05,1,1.0052757770116,1
"xse",0.902857704701931,0.0951879487310942,0.00195434656697435,1,1.09909664186504,1
"xsh",0.675674945588306,0.303802220667699,0.0205228337439957,1,1.34484788815569,1
"xsi",0.99962903907355,0.000370610324239795,3.50602210041906e-07,1,1.00037131152866,1
"xsl",0.953086880342493,0.0463618846777487,0.000551234979758286,1,1.04746435463727,1
"xsm",0.999434792225224,0.000564569305717244,6.38469058511504e-07,1,1.00056584624383,1
"xsn",0.991705611352698,0.0082603815343314,3.40071129706354e-05,1,1.00832839576027,1
"xsp",0.93708076216037,0.0620092890885595,0.000909948751070866,1,1.0638291865907,1
"xsq",0.996547629980383,0.00344338934894262,8.98067067456321e-06,1,1.00346135069029,1
"xsr",0.99945753828431,0.000541859645153187,6.02070536981358e-07,1,1.00054306378623,1
"xsu",0.972352945182308,0.0274178819023062,0.000229172915385822,1,1.02787622773308,1
"xsy",0.896505200864348,0.101304136987604,0.00219066214804808,1,1.1056854612837,1
"xta",0.910284868084198,0.0880200024380913,0.00169512947771089,1,1.09141026139351,1
"xtb",0.715489618871068,0.26900460267812,0.0155057784508119,1,1.30001615957974,1
"xtc",0.977268293056308,0.0225649487535303,0.000166758190161209,1,1.02289846513385,1
"xtd",0.960214175864295,0.0393678468406147,0.000417977295090632,1,1.0402038014308,1
"xte",0.991230013820321,0.00873292016066729,3.70660190118777e-05,1,1.00880705219869,1
"xti",0.850168343607952,0.14549393467418,0.00433772171786806,1,1.15416937810992,1
"xtj",0.726990043117021,0.258790029943602,0.0142199269393767,1,1.28722988382236,1
"xtl",0.923250666593187,0.0754632164345489,0.00128611697226366,1,1.07803545037908,1
"xtm",0.973260403232986,0.0265225682250676,0.000217028541945941,1,1.02695662530896,1
"xtn",0.953229041447702,0.0462225415579052,0.000548416994392786,1,1.04731937554669,1
"xtp",0.888040324597388,0.109432915256845,0.00252676014576725,1,1.11448643554838,2
"xts",0.531526979019963,0.420669964448833,0.0478030565312043,1,1.51627607751124,2
"xtt",0.78706541436499,0.204365042518345,0.00856954311666536,1,1.22150412875168,1
"xtu",0.97003150168992,0.029706994014064,0.000261504296015569,1,1.03023000260609,1
"xtw",0.00225865766554177,0.102999209563941,0.894742132770517,3,2.89248347510498,2
"xty",0.840930481998318,0.154210719700045,0.00485879830163671,1,1.16392831630332,1
"xua",0.95541253391599,0.0440815145679863,0.00050595151602395,1,1.04509341760003,1
"xub",0.991865893188936,0.00810110804784403,3.2998763219716e-05,1,1.00816710557428,1
"xug",0.903911954496891,0.0941716099342226,0.00191643556888621,1,1.098004481072,1
"xuj",0.99165858389959,0.00830711096620418,3.43051342054368e-05,1,1.00837572123462,1
"xuo",0.83245955815104,0.162175276655971,0.00536516519298835,1,1.17290560704195,1
"xuu",0.982036691468971,0.0178490411907408,0.000114267340287855,1,1.01807757587132,1
"xvi",0.930561895404005,0.0683585248076841,0.00107957978831097,1,1.07051768438431,1
"xwa",0.116213068105861,0.536737087443513,0.347049844450626,2,2.23083677634476,2
"xwe",0.999288505515129,0.000710606502221434,8.87982649300234e-07,1,1.00071238246752,1
"xwg",0.932049753373887,0.0669105861655654,0.00103966046054793,1,1.06898990708666,1
"xwl",0.994259868290601,0.00572078616407645,1.93455453225688e-05,1,1.00575947725472,1
"xwr",0.893954591670222,0.103756037930695,0.00228937039908217,1,1.10833477872886,1
"xxk",0.983000769563603,0.0168945810156602,0.000104649420736402,1,1.01710387985713,1
"yaa",0.830136977680527,0.164354170373211,0.00550885194626249,1,1.17537187426574,1
"yab",0.958309199384558,0.0412388131053568,0.00045198751008535,1,1.04214278812553,1
"yac",0.991303815318019,0.00865959984731257,3.65848346682851e-05,1,1.00873276951665,1
"yad",0.968859399328404,0.0308620865188775,0.000278514152718512,1,1.03141911482431,1
"yae",0.924913579940301,0.073848797594333,0.00123762246536585,1,1.07632404252506,1
"yaf",0.99941743457118,0.000581898734874797,6.66693944717522e-07,1,1.00058323212276,1
"yag",0.00131939179296465,0.0765535542311126,0.922127053975923,3,2.92080766218296,2
"yah",0.819332862284256,0.174461953129807,0.006205184585937,1,1.18687232230168,1
"yai",0.841154200132997,0.154000001863968,0.00484579800303497,1,1.16369159787004,1
"yaj",0.985255628655422,0.0146608700750522,8.35012695259429e-05,1,1.0148278726141,1
"yak",0.523271216224748,0.42682585188947,0.0499029318857818,1,1.52663171566103,2
"yal",0.998308320219036,0.0016885585234292,3.12125753432202e-06,1,1.0016948010385,1
"yam",0.995398185656289,0.00458797845491554,1.38358887957768e-05,1,1.00461565023251,1
"yao",0.999899015727001,0.000100927618004176,5.66549949176931e-08,1,1.00010104092799,1
"yaq",0.921160919133638,0.0774907500361284,0.001348330830234,1,1.0801874116966,2
"yar",0.187559790425143,0.570634428108694,0.241805781466163,2,2.05424599104102,2
"yas",0.988900237100527,0.0110463117267886,5.34511726839604e-05,1,1.01115321407216,1
"yat",0.951281926988268,0.0481304948357624,0.000587578175969994,1,1.0493056511877,1
"yau",0.714323012894702,0.270036840493746,0.0156401466115519,1,1.30131713371685,1
"yav",0.955272003967223,0.0442193576431268,0.000508638389649985,1,1.04523663442243,1
"yaw",0.053057413403086,0.435584235833403,0.511358350763511,3,2.45830093736042,2
"yay",0.997672209533699,0.00232279515970024,4.99530660125203e-06,1,1.0023327857729,1
"yaz",0.999690893321103,0.000308835834267995,2.7084462916882e-07,1,1.00030937752353,1
"yba",0.999413833537232,0.00058549386517448,6.72597593287527e-07,1,1.00058683906036,1
"ybb",0.997849829922192,0.00214572775084698,4.44232696072966e-06,1,1.00215461240477,1
"ybe",0.719831074961062,0.265156783265028,0.0150121417739099,1,1.29518106681285,2
"ybh",0.999133255828516,0.000865564303350497,1.17986813330528e-06,1,1.00086792403962,1
"ybi",0.990179373781784,0.00977645476927447,4.41714489414213e-05,1,1.00986479766716,1
"ybj",0.994068756263358,0.00591090863569532,2.03351009467889e-05,1,1.00595157883759,1
"ybk",0.966675507424799,0.0330130675665332,0.000311425008668098,1,1.03363591758387,1
"ybl",0.972556491873771,0.0272170835066313,0.000226424619597987,1,1.02766993274583,1
"ybm",0.985971887641245,0.0139509265512243,7.71858075303555e-05,1,1.01410529816629,1
"ybn",0.10846538327216,0.529377738914633,0.362156877813207,2,2.25369149454105,3
"ybo",0.978620606029106,0.0212283416714628,0.000151052299430687,1,1.02153044627032,1
"ybx",0.749828319739659,0.238303803242425,0.0118678770179158,1,1.26203955727826,1
"yby",0.998005916513325,0.00199010849179115,3.97499488358211e-06,1,1.00199805848156,1
"ych",0.94583929743471,0.0534572093705923,0.00070349319469809,1,1.05486419575999,1
"ycl",0.999027267284691,0.000971338806828426,1.39390848030718e-06,1,1.00097412662379,1
"ycn",0.974800551375455,0.0250023906760581,0.000197057948486457,1,1.02539650657303,1
"ycp",0.804012106112406,0.188714501908977,0.00727339197861765,1,1.20326128586621,1
"ydd",0.754313687202407,0.234250056307053,0.01143625649054,1,1.25712256928813,1
"yde",0.93086414850902,0.0680644388467296,0.00107141264425015,1,1.07020726413523,1
"ydg",0.903452274367854,0.0946148054728883,0.00193292015925817,1,1.0984806457914,1
"ydk",0.993319370353422,0.00665624232824824,2.4387318329766e-05,1,1.00670501696491,1
"yea",0.992733889063497,0.00723837178369557,2.77391528070714e-05,1,1.00729385008931,1
"yee",0.977206318403432,0.0226261882946285,0.000167493301939103,1,1.02296117489851,1
"yei",0.170443798214057,0.566847593726377,0.262708608059565,2,2.09226480984551,3
"yel",0.99767463121856,0.00232038116272004,4.98761871958742e-06,1,1.00233035640016,1
"yer",0.999421968455694,0.000577372259935705,6.59284369985969e-07,1,1.00057869082868,1
"yes",0.997875554056115,0.00212008184964263,4.36409424187101e-06,1,1.00212881003813,1
"yet",0.923619089694537,0.0751056147044146,0.00127529560104822,1,1.07765620590651,1
"yeu",0.984956915878986,0.0149568911385628,8.61929824511609e-05,1,1.01512927710347,1
"yev",0.862558350347439,0.133753011942149,0.00368863771041128,1,1.14113028736297,1
"yey",0.996873818234191,0.00311843928730937,7.74247849955056e-06,1,1.00313392424431,1
"ygl",0.723205147249443,0.26215944014497,0.0146354126055875,1,1.29143026535615,1
"ygp",0.992095501198147,0.00787292452568233,3.15742761701765e-05,1,1.00793607307802,1
"ygr",0.999999326063468,6.73868391198873e-07,6.81408263147887e-11,1,1.00000067400467,1
"ygw",0.99998930054304,1.06968027104859e-05,2.65424959788874e-09,1,1.00001070211121,1
"yha",0.856288244098825,0.139701686878166,0.00401006902300927,1,1.14772182492418,1
"yhl",0.98917223763661,0.0107763412085781,5.14211548116039e-05,1,1.0108791835182,1
"yia",0.0393092475828418,0.39267343908595,0.568017313331209,3,2.52870806574837,2
"yif",0.983589455520291,0.0163115995722917,9.89449074172422e-05,1,1.01650948938713,1
"yig",0.999174161011096,0.000824738588228291,1.1004006754689e-06,1,1.00082693938958,1
"yih",0.866072344027486,0.13041292375529,0.00351473221722354,1,1.13744238818974,1
"yii",0.217051913475763,0.572607966244089,0.210340120280148,2,1.99328820680438,1
"yij",0.82394020027557,0.170157225208133,0.00590257451629705,1,1.18196237424073,1
"yik",0.980275984811386,0.0195913101730354,0.000132705015578383,1,1.01985672020419,1
"yim",0.998083188957923,0.00191306079125109,3.7502508256626e-06,1,1.0019205612929,1
"yin",0.977528951092206,0.0223073678420782,0.000163681065715515,1,1.02263472997351,1
"yip",0.978841665486028,0.0210097885089914,0.000148546004980932,1,1.02130688051895,1
"yiq",0.948337277960416,0.0510136085844065,0.000649113455177375,1,1.05231183549476,1
"yir",0.939607765092855,0.0595443745412141,0.000847860365930653,1,1.06124009527308,1
"yis",0.958645889275525,0.0409082197772355,0.000445890947239458,1,1.04180000167171,1
"yit",0.967395210420461,0.032304384859296,0.000300404720243286,1,1.03290519429978,1
"yiu",0.980713280243855,0.0191586983379397,0.000128021418205226,1,1.01941474117435,1
"yiv",0.995512012629739,0.00447466505860861,1.33223116522974e-05,1,1.00450130968191,1
"yix",0.995819940476615,0.00416809119463357,1.19683287517214e-05,1,1.00419202785214,1
"yiz",0.989991705147518,0.00996280465984034,4.54901926418838e-05,1,1.01005378504512,1
"yka",0.996184275183506,0.00380529033801269,1.04344784813692e-05,1,1.00382615929498,1
"ykg",0.493767073081546,0.448235134757957,0.0579977921604967,1,1.56423071907895,2
"yki",0.825442531839625,0.168751738687642,0.00580572947273283,1,1.18036319763311,1
"ykl",0.977073285857634,0.0227576383564119,0.000169075785954265,1,1.02309578992832,1
"ykm",0.998830548345672,0.00116763099021489,1.82066411280601e-06,1,1.00117127231844,1
"yko",0.950784115711514,0.048618098528984,0.000597785759501646,1,1.04981367004799,1
"ykr",0.985689636232526,0.0142307127446651,7.96510228083802e-05,1,1.01439001479028,1
"ykt",0.914521968139642,0.0839226155715498,0.00155541628880851,1,1.08703344814917,1
"yla",0.992297003028088,0.007672653260134,3.03437117776806e-05,1,1.00773334068369,1
"yle",0.989442282759684,0.0105082813816344,4.94358586813348e-05,1,1.010607153099,1
"ylg",0.883395211964073,0.113883174126443,0.00272161390948356,1,1.11932640194541,1
"yli",0.994405527688895,0.00557586876440452,1.86035467006906e-05,1,1.00561307585781,1
"yll",0.999126188878438,0.000872617344187421,1.19377737506365e-06,1,1.00087500489894,1
"ylm",0.987382773662869,0.0125518999096513,6.53264274795839e-05,1,1.01268255276461,1
"yln",0.61830259760705,0.352215018484657,0.0294823839082937,1,1.41117978630124,2
"ylo",0.989585790048698,0.0103658168323868,4.83931189155795e-05,1,1.01046260307022,1
"ylu",0.994837440966377,0.00514609264382371,1.64663897992412e-05,1,1.00517902542342,1
"yly",0.965898691349483,0.033777796979814,0.00032351167070277,1,1.03442482032122,1
"ymb",0.990324729123682,0.00963211060709002,4.31602692280153e-05,1,1.00971843114555,1
"ymc",0.983132301422873,0.0167643348604375,0.000103363716689175,1,1.01697106229382,1
"ymd",0.868172657411772,0.128414433782456,0.00341290880577227,1,1.135240251394,1
"yme",0.00143548292199965,0.080254102898876,0.918310414179124,3,2.91687493125712,3
"ymh",0.963266676756316,0.0363673851543755,0.000365938089308071,1,1.03709926133299,1
"ymi",0.912102762670801,0.0862627740210943,0.00163446330810513,1,1.0895317006373,1
"ymk",0.999115396311309,0.00088338856792447,1.21512076622921e-06,1,1.00088581880946,1
"yml",0.999357336270254,0.000641896389096619,7.67340649354686e-07,1,1.0006434310704,1
"ymm",0.999777627141844,0.000222202520574921,1.70337580818192e-07,1,1.00022254319574,1
"ymn",0.865600196552088,0.130861963613383,0.00353783983452838,1,1.13793764328244,1
"ymo",0.992850916419775,0.00712202719452926,2.70563856962225e-05,1,1.00717613996592,1
"ymp",0.988401373280198,0.0115413738944793,5.72528253223181e-05,1,1.01165587954512,1
"ymq",0.865625625567534,0.130837781174127,0.00353659325833866,1,1.1379109676908,1
"ymr",0.911350994328137,0.0869895866266543,0.00165941904520861,1,1.09030842471707,1
"ymx",0.971338180426254,0.0284187366160082,0.00024308295773745,1,1.02890490253148,1
"ymz",0.963599539048889,0.0360400137761278,0.000360447174983736,1,1.0367609081261,1
"yna",0.982172549197666,0.0177145594252562,0.000112891377077373,1,1.01794034217941,1
"yng",0.910799192897113,0.0875229519726634,0.001677855130224,1,1.09087866223311,1
"ynk",0.340816691587507,0.539624439410751,0.119558869001743,2,1.77874217741424,2
"ynl",0.970038883170197,0.0296997182028781,0.000261398626924758,1,1.03022251545673,1
"yno",0.946419083727635,0.0528902228368221,0.000690693435542733,1,1.05427160970791,1
"yns",0.999711391840753,0.00028836231791618,2.45841330515084e-07,1,1.00028885400058,1
"yog",0.980982046132062,0.0188927769425017,0.000125176925436676,1,1.01914313079337,1
"yok",0.262058463720374,0.566991576396265,0.170949959883361,2,1.90889149616299,2
"yom",0.990888964001156,0.00907171554079911,3.93204580448892e-05,1,1.00915035645689,1
"yon",0.995290349163898,0.00469532197954958,1.43288565527255e-05,1,1.00472397969265,1
"yor",0.999990392890742,9.60481244149936e-06,2.29681662577974e-09,1,1.00000960940607,1
"yoy",0.951487095911252,0.0479295097417746,0.000583394346973076,1,1.04909629843572,1
"ypa",0.970694445761982,0.0290534675588163,0.000252086679201735,1,1.02955764091722,1
"ypb",0.984370237798254,0.0155381843047977,9.15778969484693e-05,1,1.01572134009869,1
"ypg",0.979350873542929,0.0205062879514221,0.000142838505649223,1,1.02079196496272,1
