"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs"
"zdj",0.990536682520111,0.00879629626120926,0.00057696884491909,7.94637084747807e-05,1.05037645635742e-05,8.365310344427e-08,1.24761923014916e-09,1,1.01023106588596,1
"zea",0.570938705893347,0.27997164322876,0.0917142349558141,0.0387905003607857,0.0174836655876935,0.0010269984068626,7.42515667373489e-05,1,1.65528677800826,1
"zeg",0.931405330074488,0.0591554001315713,0.00748076648632501,0.00161090784668028,0.000341356026632211,6.07062235979949e-06,1.68811942979907e-07,1,1.08034644673425,1
"zeh",0.805828263637963,0.151836457445682,0.0304573563490431,0.00905572567362223,0.00273212028593184,8.62990842761535e-05,3.77752348257321e-06,1,1.25130098887064,1
"zen",0.242587891849491,0.322380796083267,0.193201118885041,0.1281385689449,0.0992364695911656,0.0126868999875868,0.00176825465854857,2,2.56418864694194,4
"zga",0.924591632765165,0.0646341236728187,0.0084835495316723,0.00187448169474635,0.000408388296956774,7.60480125094887e-06,2.19237390020055e-07,1,1.08889756043882,1
"zgb",0.880324015988822,0.0989104806400534,0.0157540469451618,0.00398247463455759,0.00100437363603323,2.37800593877457e-05,8.28095984339861e-07,1,1.14650736185103,1
"zgm",0.24254262122757,0.322369072750149,0.193212914345095,0.128155889880931,0.0992590349960679,0.0126913912102504,0.001769075589937,2,2.56437012065828,1
"zgn",0.83077201512863,0.134757140439724,0.0252256850557554,0.00714259633171876,0.00204102837926246,5.91193864133421e-05,2.41527849642598e-06,1,1.21511050166649,1
"zgr",0.181246469858108,0.299195683221693,0.206713728530233,0.152855369704356,0.135688769607793,0.0208762133871447,0.00342376569067249,2,2.83886798890616,5
"zhb",0.261168245376557,0.326609914382481,0.188200375877387,0.121154126796587,0.0904176953514918,0.0109849231907851,0.00146471902471101,2,2.49185675803517,2
"zhd",0.575923958905461,0.277918827017525,0.0902292718223429,0.0379137081397077,0.0169588465632362,0.000984848808401217,7.05387433257432e-05,1,1.64530135783624,2
"zhi",0.220505116848089,0.315785454968881,0.198688239189162,0.136758269634741,0.110929180076742,0.0151083278951958,0.00222541138718912,2,2.65604757035751,1
"zhn",0.714567485716277,0.208838263609324,0.0518991497486709,0.0179753813055729,0.00643889387208263,0.000266350769469903,1.44749786026299e-05,1,1.39373688623068,1
"zhw",0.0108263856621927,0.0648423605242825,0.108930787163125,0.163197402250468,0.37336786501876,0.185148704158405,0.093686495222767,5,4.7536300938056,2
"zia",0.978181463063857,0.0198247401029543,0.0016760439713368,0.000273969883462177,4.33044530474547e-05,4.69637082223251e-07,8.88825990585929e-09,1,1.02417435702317,1
"zik",0.900072616782289,0.0838927683616735,0.0123578502577451,0.00295821597907342,0.000702958804859377,1.51026663667286e-05,4.87147993055714e-07,1,1.12037338825361,1
"zim",0.901489033411177,0.0827990501929037,0.0121233585518108,0.00288991695491791,0.000683596432839106,1.45770280616242e-05,4.67428289407934e-07,1,1.11852559360268,1
"zin",0.865702938963773,0.109756548353422,0.0184133657455509,0.00482706733145699,0.001266905571771,3.20011753149885e-05,1.17285871137351e-06,1,1.16629914715482,2
"zir",0.402722948634664,0.328090780461082,0.144551294322663,0.0760593367131034,0.0443861484717731,0.00381158496834877,0.000377906428365327,1,2.04424133654475,6
"ziw",0.976253876871586,0.0215148276558818,0.001869279551584,0.000311273268693846,5.01691906767965e-05,5.62536715875694e-07,1.09248617929936e-08,1,1.02639076156059,1
"ziz",0.540695242392438,0.291723279199287,0.100853910017122,0.0443694822093926,0.020939707912126,0.00131756914235248,0.000100809127282719,1,1.71749107798567,1
"zkp",1.17879321023099e-05,0.000368941819131859,0.00194966523077182,0.00776216175472163,0.0791702336125905,0.180601493036697,0.730135716613985,7,6.6280574568626,7
"zkr",0.244565481396055,0.322885999092093,0.192683873255151,0.127383354290024,0.0982560445301189,0.0124924386182741,0.00173280881828342,2,2.55628703259401,3
"zlj",0.803772570162497,0.153215469360431,0.0309014042484628,0.00922316901696807,0.00279459928960235,8.88763701509809e-05,3.91155188761427e-06,1,1.25433403322875,1
"zln",0.523206768295527,0.297950613334916,0.106233804759993,0.047805056229834,0.0231675263574364,0.00151637051318287,0.000119860509111391,1,1.75480451259473,4
"zlq",0.66682455230083,0.235125426894636,0.0643944825172309,0.0239174928867316,0.00927797598476776,0.000434014443858599,2.60549719456327e-05,1,1.47510517657933,2
"zma",0.0237442221001487,0.107540957907541,0.148497219569229,0.189613481742488,0.346754618595634,0.132602066176743,0.0512474339082155,5,4.33088925098901,5
"zmb",0.989196633062972,0.010011244993065,0.000682455483582367,9.64579779073604e-05,1.30974923289173e-05,1.09300311468274e-07,1.68983305126602e-09,1,1.01171847650382,1
"zmc",1.20379061750542e-06,5.68451276561625e-05,0.000396290093056301,0.00201754754834087,0.0309223826078353,0.102052053123952,0.864553677708542,7,6.82817393026114,7
"zmd",0.040036374675419,0.147050381095451,0.175394475698051,0.199054938534377,0.30974023938962,0.0975999804651475,0.0311236101419348,5,4.00870666883051,5
"zme",3.11148309301464e-06,0.000124437144423337,0.000775973051730938,0.00357696414553047,0.0464435845792889,0.132107042772719,0.816968886823215,7,6.76053014880451,7
"zmf",0.77476850192099,0.172208613000539,0.0373664177190153,0.0117467960522543,0.00377194415141724,0.000131498824911036,6.22833087238206e-06,1,1.29796447731079,1
"zmg",0.00105519435274575,0.0124053596855615,0.0334270276511911,0.0742917177054586,0.302875349563087,0.281537756051338,0.294407594990618,5,5.68777031655707,5
"zmh",4.7186665396072e-06,0.000175072285139991,0.00103792837472171,0.00457460600422087,0.0551429563515461,0.146633930291812,0.79243078802602,7,6.72430095206861,7
"zmj",0.0246863309384836,0.110158362816238,0.150536307055165,0.190605180683136,0.344534261327769,0.129950327184794,0.0495292299944153,5,4.30811058017751,5
"zmk",2.00545408095631e-06,8.66819096123387e-05,0.000569498167190063,0.00274997645128186,0.0385763868037177,0.117635289893029,0.840380161321088,7,6.79423857220438,7
"zml",0.00448531008812548,0.0354368064322713,0.0723101272791803,0.127227173289416,0.366782672706288,0.235495055712869,0.158262854491849,5,5.15592167719947,7
"zmm",0.00495052762184897,0.0379765461988562,0.0759068386191727,0.131278312932258,0.369111925947742,0.230564863573125,0.150210985106997,5,5.11416309453255,5
"zmn",0.798023581940407,0.157048973340331,0.0321533745877127,0.00969941519158968,0.00297397015109657,9.63788071651761e-05,4.30598169753882e-06,1,1.26285757862092,1
"zmo",0.0497295118082635,0.166233305088761,0.18569737565451,0.200000239023938,0.289966678121169,0.0837993118317376,0.0245735784716203,5,3.86393351594268,5
"zmp",0.992748288269024,0.00677873751938196,0.000412198679110909,5.39585944224763e-05,6.76708440305873e-06,4.9170258420439e-08,6.83399004053342e-10,1,1.00779232895017,1
"zmq",0.97918185943876,0.0189446851047448,0.00157779791062829,0.000255299948414889,3.99245379283375e-05,4.25126810754684e-07,7.93271259791339e-09,1,1.02302805215329,1
"zmr",0.00997273035538046,0.0613798773964365,0.10510682539603,0.159964383526184,0.374244220316307,0.190358432478784,0.0989735305308775,5,4.79409690561146,5
"zms",0.925377244323341,0.0640053358097543,0.00836620328841831,0.00184324770863598,0.00040033920466398,7.41670951520668e-06,2.12955670875203e-07,1,1.08790720361276,1
"zmt",0.0298086569779851,0.12357421777484,0.16039022377474,0.194809889555892,0.33254301919787,0.117164299961292,0.0417096927573807,5,4.19503606713422,5
"zmu",1.108609838637e-06,5.30943022582469e-05,0.000373652792752809,0.00191841112782978,0.0298223630466475,0.099668181955881,0.868163188164792,7,6.833165124226,7
"zmv",2.07053132799967e-06,8.8995110029088e-05,0.000582502764904236,0.00280337330389651,0.0391063601659795,0.118655532297135,0.838761165826727,7,6.79193421766148,7
"zmw",0.870501680436082,0.106221957933291,0.017527488212997,0.00454178137902994,0.00117692181074114,2.91202573693417e-05,1.04997048999689e-06,1,1.15976186684913,1
"zmx",0.693175483373383,0.220926070586779,0.0573978259766813,0.0205243775807173,0.00762368328987839,0.000333588122755413,1.8971069805751e-05,1,1.42957135547442,2
"zmy",0.0107788705532691,0.0646526188233567,0.108724068228017,0.16302563895156,0.373423395497531,0.185429770974743,0.0939656369715237,5,4.75581393082705,5
"zmz",0.998341492455777,0.00158566246850944,6.55620885026131e-05,6.63981130799574e-06,6.40223496439773e-07,2.92392909884143e-09,2.84777756931476e-11,1,1.00173928176394,1
"zna",0.838413598917549,0.129396465599098,0.0236825541808993,0.00660000977328257,0.00185310287173168,5.21839507121591e-05,2.08470672669048e-06,1,1.20424744276159,1
"zne",0.999807228503697,0.000187635522019503,4.76149178740837e-06,3.49984523806413e-07,2.44352099665335e-08,6.23723295234413e-11,3.9013237085328e-13,1,1.00019830651421,1
"zng",0.259547652647211,0.32628606309062,0.188648329327569,0.121753355195409,0.0911530624642412,0.0111228011388429,0.00148873613610678,2,2.4980014596998,2
"zns",0.304425807187344,0.332355238820274,0.175603133480521,0.10586878125095,0.0728769334556433,0.00791252098970929,0.000957584815557966,2,2.33798369719863,2
"zoc",0.614797815368882,0.260834643451524,0.0788799330621532,0.0314765005741876,0.0132607769377856,0.00070353654271571,4.67940627517649e-05,1,1.56986556613963,1
"zoh",0.492144150638568,0.307930589556339,0.115937293848969,0.0543024848639407,0.027587338603935,0.00193601011694189,0.000162132371305801,1,1.82371483107438,2
"zom",0.908741019542106,0.077163667947956,0.0109427067114012,0.00255111326086099,0.000589045166088042,1.20721579734973e-05,3.75213613845737e-07,1,1.10912121388924,1
"zoo",0.186086246139617,0.301616251992967,0.205875628250982,0.150824406942006,0.132318423114099,0.0200383988489825,0.00324064471134666,2,2.81475028429034,5
"zoq",0.0840990403092236,0.2186760384895,0.205367907731742,0.192799232091908,0.23285623881618,0.0535511130799372,0.0126504294815087,5,3.48289264778217,5
"zor",0.477374183487964,0.312168725417045,0.1206079782718,0.0575757271479485,0.0299164625882611,0.00217011386215571,0.000186809224825168,1,1.85774913841726,3
"zos",0.696789215202247,0.218918994703167,0.0564572884827963,0.0200810179155978,0.00741395471732975,0.000321389467806577,1.81395110552263e-05,1,1.42344822869024,1
"zpa",0.725887309912888,0.202242450957228,0.0490580109778106,0.0166991847578455,0.00586525059053955,0.00023531585567671,1.24769480113196e-05,1,1.375168470515,2
"zpb",0.2346541016639,0.320216239675727,0.195236058717109,0.131196310969856,0.103276259342882,0.0135020975200398,0.00191893211048599,2,2.59640640765416,3
"zpc",0.681952892901188,0.227067680155464,0.0603482015213298,0.0219347961078435,0.00830085970042549,0.000373810599184621,2.17590145636937e-05,1,1.44877151740666,2
"zpd",0.721664156558135,0.204719195785958,0.0501123116496274,0.0171694945337219,0.00607509820305752,0.000246549187397194,1.31940821032073e-05,1,1.38206460592821,2
"zpe",0.389874330122929,0.329820305696211,0.148689030352023,0.0795864539243585,0.0474101317549017,0.00419347837952355,0.000426269770054222,1,2.07912326571088,2
"zpf",0.813945977673416,0.146348434510307,0.0287227634986825,0.00840911791094912,0.0024937799706346,7.66439559867216e-05,3.28248002345877e-06,1,1.23939934978313,1
"zpg",0.643554440327206,0.247014078712333,0.0707675794475496,0.0271539822226088,0.0109342838987404,0.00054157717002612,3.40582215357932e-05,1,1.51666055504957,1
"zph",0.211051487293449,0.312394022376028,0.20085048360298,0.140549471606941,0.11638862604323,0.0163043111788417,0.00246159789852862,2,2.69758905186111,3
"zpi",0.638416457736322,0.249554972988953,0.072198288434136,0.0278997333397519,0.0113264510679841,0.000568012630104531,3.60838027481103e-05,1,1.52601312011543,1
"zpj",0.683060742046091,0.226467588880944,0.0600549867051566,0.0217932935947714,0.00823224159405822,0.000369677778282673,2.14694006959171e-05,1,1.44686361474739,1
"zpk",0.184470045187834,0.300820572378956,0.206161005839136,0.151501377401766,0.133432961588934,0.0203135758798521,0.00330046172352183,2,2.82274921235865,4
"zpl",0.374324314842803,0.331476836958875,0.153683746539808,0.0839986941738415,0.0513171529459758,0.00470604702336519,0.000493207515330663,1,2.12259850455273,1
"zpm",0.74156368222087,0.19288332383034,0.0452044728608588,0.0150131882445828,0.00512824561491698,0.000197000777402478,1.00864510294008e-05,1,1.34989033933866,1
"zpn",0.51200887882085,0.301710903863577,0.109711406795351,0.0500881132568809,0.0246897691492092,0.00165718080029387,0.000133747313838639,1,1.77924552170626,1
"zpo",0.672280158726728,0.232249151117526,0.0629263002575283,0.023191608793692,0.00891687604294911,0.000411474927450639,2.44301341263409e-05,1,1.46554803762747,1
"zpp",0.309507629434473,0.332688336754093,0.174058588814128,0.104162551161283,0.0710540785346534,0.00761700502807183,0.000911810273297786,2,2.32106536878496,2
"zpq",0.58117115898676,0.275723606368215,0.0886732472522083,0.0370036588587206,0.0164194296001489,0.000942087903230138,6.68110307180392e-05,1,1.63487010154985,1
"zpr",0.605845125101139,0.264935162064242,0.0814561335366608,0.0328973142643456,0.0140533033903674,0.000761437689078881,5.15239541668544e-05,1,1.58686891766247,2
"zps",0.360611871279975,0.332523519038611,0.158067406999855,0.088022817634649,0.0550040365872038,0.00520928911563245,0.000561059344073689,1,2.16215573393369,3
"zpt",0.473464862021758,0.313233723717255,0.121849445852671,0.0584624735194786,0.0305593221177775,0.00223625949415174,0.000193913276908098,1,1.86690210158435,1
"zpu",0.730283337741282,0.199644169951291,0.0479677867875774,0.0162169188409206,0.00565197819163321,0.000224043927444018,1.17645598514127e-05,1,1.36802921981207,1
"zpv",0.635047488343085,0.251204292994978,0.0731409057971498,0.0283949311047053,0.0115890030007429,0.000585911197840239,3.74675614978059e-05,1,1.53218127126455,3
"zpw",0.331625433192813,0.333375993258059,0.167224925298148,0.0969521309018163,0.0636245759762578,0.00645895213572556,0.000737989237179937,2,2.24990323656654,2
"zpx",0.33020075415579,0.333367864543887,0.167669849980127,0.09740609896876,0.064079638536194,0.00652773592031808,0.00074805789492427,2,2.25437144252633,2
"zpy",0.244965097158105,0.322986450807016,0.192578887874703,0.127231086122418,0.0980591831594039,0.012453551096706,0.00172574378164836,2,2.55469643573471,1
"zpz",0.48507869954731,0.309999905466221,0.118167528122568,0.0558531971279539,0.0286821803742107,0.00204496421922651,0.000173525142509012,1,1.83988924654325,1
"zqe",0.706873222644821,0.213243079831243,0.0538576601778844,0.0188713617191772,0.00684951168247661,0.000289186497528182,1.59774468698748e-05,1,1.40651232924331,1
"zrn",0.65895446696037,0.239215455050394,0.0665300243429443,0.0249864869768919,0.00981674599855531,0.000468261035408979,2.85596354357986e-05,1,1.48901461165084,2
"zro",0.00941818690013518,0.0590664716364585,0.102489230166852,0.157683249784694,0.37465692812315,0.193936786609066,0.102749146779644,5,4.82190120754004,5
"zrs",0.494591716962017,0.307196043404343,0.11516654990849,0.0537716922028075,0.0272161320071431,0.00189951265623634,0.000158352858963817,1,1.81815642829328,1
"zsa",0.621696363208345,0.257608783130237,0.0769108889751,0.0304062769948275,0.0126728160473563,0.000661458808331794,4.34128358030028e-05,1,1.55690842731082,2
"zsr",0.769677129176393,0.175453125986029,0.0385387445924056,0.0122211949113323,0.00396278456475518,0.000140293492755017,6.72727633010961e-06,1,1.30578716928561,1
"zsu",0.770588379312688,0.174874396877512,0.0383281207622054,0.0121355908194475,0.00392818813483864,0.000138688363347073,6.63572996129069e-06,1,1.30438341959612,1
"zte",0.185527200664451,0.301342446907474,0.205974952930013,0.151058426259264,0.132702714978688,0.0201330705461822,0.00326118771392792,2,2.81751097047452,3
"ztg",0.61841544665325,0.259150125754668,0.0778455925340401,0.0309126178736254,0.0129500210111899,0.000681202802494063,4.49933707326045e-05,1,1.56305522272525,1
"ztl",0.400173724439388,0.32845922942242,0.145372676243728,0.0767507131630991,0.0449720538638709,0.00388455834446466,0.000387044523029401,1,2.05108999571516,1
"ztm",0.229595628433282,0.318718047098457,0.196497737294179,0.133168973357258,0.10594420172287,0.014052813557056,0.00202259853689668,2,2.61739690765673,5
"ztn",0.508535240673388,0.302840546275097,0.110795045996076,0.0508097738629537,0.0251778756045795,0.00170316803344783,0.000138349554457906,1,1.78691739976842,2
"ztp",0.715425806711558,0.208342942732415,0.0516820332714935,0.0178768694800838,0.00639414022083118,0.00026389273915628,1.43148444624597e-05,1,1.39231953136153,1
"ztq",0.693797570558312,0.220581579763241,0.0572355842707638,0.0204476822747716,0.00758729471705943,0.00033146271238671,1.88257034653416e-05,1,1.42851524178005,1
"zts",0.481804767249467,0.310932778577413,0.119203521197273,0.056581117556316,0.0292014417791719,0.00209731682504877,0.000179056815310608,1,1.8474498657747,1
