"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","P[Y=5]","P[Y=6]","P[Y=7]","y_hat","y_avg","y_obs","latent1","latent2"
"msj",0.764744991986116,0.178570558371267,0.0396847660431524,0.0126898149541826,0.00415340656709817,0.000149221771459707,7.24030672405451e-06,1,1.31341271228615,1,0.313412712286155,0
"msk",0.957519047717603,0.0376003476303239,0.0039794882015769,0.00075815088774045,0.000140906243966343,2.01217153028566e-06,4.71472594298916e-08,1,1.04840774541377,1,0.0484077454137726,0
"msl",0.1564228689295,0.284871787681998,0.210126788986208,0.163414898341423,0.154659887602105,0.0259171025731098,0.00458666588565582,2,2.97111511926659,1,1.97111511926659,1
"msm",0.949007976907754,0.0447276562078647,0.00505665389358168,0.00100798229693211,0.000196609661166414,3.04502640469106e-06,7.60062968119257e-08,1,1.05866703070029,1,0.0586670307002943,0
"msn",0.55220602141328,0.287394658174481,0.0973496780134968,0.0421928371761798,0.0195674386896362,0.00119953955221352,8.982698071347e-05,1,1.69347894013391,1,0.693478940133907,0
"mso",0.162746825642175,0.288841270457184,0.209413606233185,0.160707407992098,0.14954008801432,0.0245011532213602,0.00424964843967734,2,2.93595471570199,4,-1.06404528429801,-2
"msp",1.24062981522293e-06,5.82823732449315e-05,0.000404904685318792,0.00205503793744248,0.0313338783784041,0.102933707674126,0.863212948321649,7,6.82631494737035,7,-0.173685052629653,0
"msq",0.188433758392008,0.302749731325214,0.205451602869335,0.149843439961816,0.13071874673812,0.0196466705353352,0.003156050178171,2,2.80322789764752,2,0.803227897647516,0
"msu",0.506120467929556,0.303615446313989,0.11154966659625,0.0513152386201552,0.0255217387046154,0.0017358064859514,0.000141635349482305,1,1.79227629471207,3,-1.20772370528793,-2
"msv",0.425209994150178,0.324315920704253,0.137305309462999,0.0701377570101838,0.0395023557779753,0.00322263188897987,0.000306031005430918,1,1.98529857925019,4,-2.01470142074981,-3
"msw",0.627783416268516,0.254715063297563,0.0751853222070127,0.0294795274964504,0.012169983358959,0.000626079357479492,4.06080140195053e-05,1,1.54557826850829,1,0.545578268508291,0
"msx",0.5199381227437,0.299066813445031,0.10724637087812,0.0484646822069897,0.0236039114693064,0.00155632993256971,0.000123769324283485,1,1.76189351330801,2,-0.238106486691985,-1
"msy",0.994600046841285,0.00507595778684566,0.000284515718301681,3.52700414653073e-05,4.18172053540111e-06,2.75366973667701e-08,3.54869245100531e-10,1,1.00576766604269,1,0.00576766604268908,0
"msz",0.520533494021632,0.298864636074798,0.107061776988982,0.048344118579525,0.0235239429865355,0.00154898266212411,0.00012304868640356,1,1.76059952316652,5,-3.23940047683348,-4
"mta",0.918418379999418,0.0695492025380908,0.00942085730513065,0.00212751654528376,0.000474581566288101,9.18891269197086e-06,2.73133097028477e-07,1,1.0967193764114,1,0.0967193764113978,0
"mtb",0.988430847301954,0.0107031930333006,0.000744481693152999,0.000106661731831381,1.46886456952044e-05,1.25615052803951e-07,1.97901262044553e-09,1,1.01257153614722,1,0.0125715361472216,0
"mtc",0.883280935909267,0.0966890885870718,0.0152308824743302,0.00382058218254122,0.000955430267455037,2.23120019142709e-05,7.6857742004055e-07,1,1.14255049262727,1,0.142550492627267,0
"mtd",0.739119315632588,0.194359741838985,0.0457990421303884,0.0152699236518848,0.00523890643948877,0.000202637805818418,1.04325008465356e-05,1,1.35379900684754,1,0.353799006847543,0
"mte",0.815489162754291,0.145297490836952,0.028396462021709,0.00828882621680938,0.00244996368358341,7.49001758364454e-05,3.19431081863275e-06,1,1.23715041500923,1,0.237150415009226,0
"mtf",0.871134838899138,0.105753765941176,0.0174115461456201,0.00450473000695217,0.0011653307092,2.8753805479953e-05,1.03449243349374e-06,1,1.15890234707207,2,-0.841097652927926,-1
"mtg",0.666491631700464,0.235299863004774,0.0644844013119534,0.0239621891371237,0.00930033664724805,0.000435421184590057,2.61570138462286e-05,1,1.47569062763507,1,0.475690627635072,0
"mth",0.418596409561825,0.325522310975549,0.139435669032937,0.071846629735794,0.0408872327089952,0.00338610997910183,0.000325638005797102,1,2.00236684701508,1,1.00236684701508,0
"mti",0.847038314255806,0.123273401124523,0.0219757733965749,0.00601192581920051,0.00165376856183919,4.50630262976981e-05,1.75381575806544e-06,1,1.19211163764867,1,0.192111637648668,0
"mtj",0.644707335680827,0.24643971724136,0.0704476961560111,0.02698820954851,0.0108476386271199,0.000535785360526564,3.36173856456679e-05,1,1.5145709238239,1,0.514570923823899,0
"mtk",0.59869347640111,0.268140245637474,0.0835306104565433,0.034058506088655,0.0147110598875998,0.0008105026388876,5.55988897295023e-05,1,1.60060733089974,2,-0.399392669100259,-1
"mtl",0.88750240880765,0.0935012384923529,0.0144927686379537,0.00359465616041121,0.000887916017123902,2.03228377599896e-05,6.89046748547639e-07,1,1.13692815678728,1,0.136928156787281,0
"mtn",0.118388435306157,0.255527226365151,0.211336442780712,0.179615345466079,0.190532107151252,0.0370866450320417,0.00751379789860607,2,3.20969058948167,6,-2.79030941051833,-4
"mto",0.593316820688256,0.270508141210265,0.0850996775390541,0.0349469959163323,0.0152204036206138,0.000849114001703066,5.88470237763428e-05,1,1.611028750671,1,0.611028750670998,0
"mtp",0.630022064112187,0.253639756042521,0.0745535411106879,0.0291428089144249,0.0119887464955833,0.000613466541520835,3.96167830747363e-05,1,1.54143528439556,1,0.541435284395558,0
"mtq",0.937917458131544,0.0538649419172055,0.00655497943104333,0.00137460162534753,0.000283089178497842,4.80107364464466e-06,1.28642716812344e-07,1,1.07225583959385,1,0.0722558395938502,0
"mtr",0.988843861791567,0.0103302078262338,0.000710876255694548,0.000101114922751111,1.38207196610507e-05,1.16664426341728e-07,1.81966619550167e-09,1,1.01211118222465,1,0.0121111822246496,0
"mts",0.232786181897981,0.319673899614227,0.195705332051522,0.131922670565143,0.104252876681881,0.0137025476071725,0.00195649158207289,2,2.60411576966853,2,0.604115769668526,0
"mtu",0.249236429278865,0.324026157998133,0.191447257325951,0.125610712260472,0.0959809678523831,0.0120462585114547,0.00165221677274041,2,2.5378212740347,2,0.537821274034701,0
"mtv",0.905905059778742,0.0793745666854786,0.0114004013990283,0.00268143421769018,0.000625113108439268,1.30152330182209e-05,4.09577603277533e-07,1,1.11278765820107,1,0.112787658201074,0
"mtw",0.663320074989909,0.23695534559434,0.0653428716527477,0.024390304328833,0.00951525068755321,0.00044900653394353,2.71462126728572e-05,1,1.4812809145823,1,0.481280914582303,0
"mtx",0.247273245063516,0.323555972711217,0.191969505289823,0.126353838165636,0.0969302962939426,0.0122315773646188,0.00168556511124751,2,2.54554896045412,3,-0.45445103954588,-1
"mty",0.684500079338567,0.225685910179897,0.0596746758386172,0.0216101971654743,0.00814367708561647,0.000364362430896215,2.10979609323036e-05,1,1.44438896161609,1,0.444388961616095,0
"mua",0.984313256059184,0.0143971132874876,0.00109755058065208,0.000167272481902514,2.45686822627489e-05,2.34876101012915e-07,4.03241040558555e-09,1,1.01719350519852,1,0.0171935051985179,0
"mub",0.903473929266975,0.0812625622156531,0.0117968754858637,0.00279537349733883,0.000656958019975229,1.38607581737782e-05,4.40756019903787e-07,1,1.11594221408629,1,0.115942214086286,0
"muc",0.465026658438103,0.315449822327961,0.124535832571526,0.0604060300015883,0.0319861239781606,0.00238539780966518,0.00021013487299526,1,1.88687187167472,2,-0.113128128325282,-1
"mug",0.944691399053442,0.0483035898143417,0.00562762629778224,0.00114523905867914,0.000228380872327794,3.67059495698374e-06,9.4308470033333e-08,1,1.06392700190086,1,0.06392700190086,0
"muj",0.0531386392173945,0.172414152323778,0.188658695173268,0.199870793802585,0.283439317801059,0.0797088502985536,0.0227695513833617,5,3.81826275507524,5,-1.18173724492476,0
"muk",0.741028039880824,0.193207394293274,0.0453345615620753,0.0150692540918111,0.00515236296144006,0.000198225733830326,1.01614767453739e-05,1,1.35074582906824,1,0.350745829068242,0
"mum",0.927799966045846,0.062061497841118,0.00800713312639423,0.00174830879282928,0.00037604455843876,6.85526963473126e-06,1.94365738725999e-07,1,1.08486031124876,1,0.0848603112487551,0
"muo",0.974498988867212,0.0230472640046649,0.00204953245897443,0.000346725248039803,5.68209176485812e-05,6.55490034695561e-07,1.30134251152825e-08,1,1.02841714386805,1,0.0284171438680518,0
"mup",0.998268983161573,0.00165416453329392,6.91161602852652e-05,7.04850620159014e-06,6.84442072795832e-07,3.16544623846227e-09,3.11276560083229e-11,1,1.00181629615476,1,0.00181629615475742,0
"muq",0.573221886552391,0.279035467099146,0.0910333488690196,0.0383874624790381,0.0172417981082853,0.00100750693773122,7.2529954388223e-05,1,1.65070445912243,1,0.650704459122426,0
"mus",0.123738597922045,0.260289819291235,0.21155474451506,0.17737684914377,0.184885244979866,0.0351748408851815,0.00697990326284226,2,3.17282445967509,2,1.17282445967509,0
"mut",0.983325922148539,0.0152766662828349,0.00118670388743991,0.000183172538000043,2.72638065278441e-05,2.66676655868991e-07,4.66000271703848e-09,1,1.01831000824112,1,0.0183100082411221,0
"muu",0.280987318333932,0.329914476452708,0.182567677624224,0.113981136867304,0.0819043027981829,0.00944194594694492,0.00120314197670435,2,2.41903903509075,4,-1.58096096490925,-2
"muv",0.814398702926241,0.146040372349546,0.0286269212690716,0.00837374098727284,0.0024808766361335,7.61294089801634e-05,3.25642275478266e-06,1,1.23873912997547,1,0.238739129975472,0
"mux",0.99811337171959,0.00180102472444532,7.68669400577071e-05,7.94979810192498e-06,7.83065650544756e-07,3.71490715966871e-09,3.72477604315691e-11,1,1.00198175905949,1,0.00198175905949105,0
"muy",0.926850912311413,0.0628238137694176,0.00814728360020123,0.00178525015287845,0.000385466777771848,7.07187941861864e-06,2.0150889934456e-07,1,1.08605256699003,1,0.0860525669900318,0
"muz",0.745373419845276,0.190569684790722,0.0442824949567427,0.0146175466912981,0.00495883524000684,0.000188452849051779,9.56562690257456e-06,1,1.3438223137448,1,0.343822313744804,0
"mva",0.989045759239502,0.0101477030797998,0.000694578267296353,9.84404937529604e-05,1.34047567309503e-05,1.12418257924851e-07,1.7446598610249e-09,1,1.01188637268182,1,0.0118863726818241,0
"mvb",2.79207587354163e-05,0.000739150368905896,0.00348590079798415,0.0125570966454481,0.108877021201032,0.213408438768401,0.660904471459493,7,6.51335934930431,6,0.513359349304311,1
"mvd",0.74723920922601,0.189431041033376,0.0438330665135448,0.0144257783727864,0.0048772159144217,0.000184370353131347,9.31858673003383e-06,1,1.34086113612255,1,0.340861136122548,0
"mve",0.939029818070834,0.0529558334067389,0.00640014915775744,0.00133577899958137,0.00027369536288413,4.60249642475485e-06,1.22505778965554e-07,1,1.07088199768933,1,0.070881997689332,0
"mvf",0.822257251240511,0.140659329210188,0.0269785576400583,0.00777113097964333,0.00226331741251884,6.75847049365075e-05,2.82881214364039e-06,1,1.22733800347685,2,-0.772661996523146,-1
"mvg",0.406316265113893,0.32755048785105,0.143393298139733,0.0750918075581551,0.0435717765654934,0.00371097527259157,0.000365389499084823,1,2.03464682642442,3,-0.965353173575579,-2
"mvh",0.583343141257741,0.274804641141991,0.0880312816974117,0.0366307811332343,0.0161999786401398,0.000924855957010751,6.5320172472072e-05,1,1.63057566331696,1,0.630575663316962,0
"mvi",0.528939915022447,0.295956247514763,0.1044630215503,0.0466614872586582,0.0224175787321819,0.00144847143762561,0.000113278484024759,1,1.74245909541234,3,-1.25754090458766,-2
"mvk",0.838608392481481,0.129259025299547,0.0236435942851028,0.00658644345008896,0.00184845271900613,5.20150116003482e-05,2.07675317354106e-06,1,1.20397189067309,1,0.203971890673087,0
"mvl",1.02607730681883e-09,1.4228101549243e-07,2.018423475551e-06,1.95473292868485e-05,0.000910835781710743,0.00775131355402523,0.991316141604409,7,6.99035958163925,7,-0.00964041836075058,0
"mvm",0.343539228237389,0.333256871061199,0.163483273133232,0.093211610090206,0.0599378097711415,0.00591207113342718,0.000659136573405439,1,2.21312466179042,2,0.213124661790416,-1
"mvn",0.895708281920931,0.0872486547474974,0.0130882087416784,0.00317301785546842,0.000764485048451613,1.68000555673675e-05,5.51630405354331e-07,1,1.12608937605133,1,0.126089376051335,0
"mvo",0.979348958573047,0.0187974881045618,0.00156152730677861,0.000252228112489594,3.93721887812504e-05,4.17934693630606e-07,7.77964848097668e-09,1,1.02283685216207,1,0.0228368521620719,0
"mvp",0.811950141732721,0.147704011293426,0.0291464176836654,0.00856593748669654,0.00255115052068999,7.89420158766596e-05,3.39926692460857e-06,1,1.24231436688454,1,0.242314366884538,0
"mvq",0.214135398764692,0.313539749449785,0.200158963169918,0.139306321522257,0.11457560178135,0.0159024688830169,0.002381496428982,2,2.68388037047077,3,-0.316119629529235,-1
"mvr",0.49621478238521,0.306703957052963,0.114655982936731,0.0534215085621724,0.0269722224274226,0.00187565427045344,0.000155892365047094,1,1.81448296386518,1,0.814482963865183,0
"mvs",0.216333213281251,0.314332815182425,0.199657816836096,0.138424122223054,0.113302667147685,0.0156231125653936,0.0023262527640957,2,2.67420456352606,5,-2.32579543647394,-3
"mvt",0.531046885817544,0.295211685346538,0.103813960977038,0.0462454817218699,0.0221468405798367,0.00142420117163644,0.00011094438553727,1,1.73795008695698,2,-0.262049913043024,-1
"mvu",0.613813240566794,0.261290365986166,0.0791621078571791,0.031630983553916,0.0133462881528452,0.000709718979589824,4.72949035096315e-05,1,1.57172504929266,1,0.57172504929266,0
"mvv",0.625597105293124,0.255759491697374,0.0758038092498261,0.0298105052233013,0.0123488892731601,0.000638602508865049,4.15967543485607e-05,1,1.54963677602999,1,0.549636776029988,0
"mvw",0.76786253756474,0.176602999155018,0.0389591999549043,0.0123925667622288,0.00403225320314604,0.000143530805378878,6.91255458373785e-06,1,1.30858724151849,1,0.308587241518494,0
"mvx",0.105400414549725,0.242947277284176,0.2101112882093,0.184908710062512,0.205223351147192,0.0423555955690428,0.00905336317805316,2,3.30488754539261,1,2.30488754539261,1
"mvy",0.936071143157417,0.0553703726940122,0.00681412596605979,0.00144003698738804,0.000299039657502775,5.14225418835057e-06,1.39283432010195e-07,1,1.07454144118984,1,0.0745414411898406,0
"mvz",0.898608285426395,0.0850211164530064,0.0126015897526127,0.00302955408754446,0.00072328715467862,1.56589767840165e-05,5.08148978561884e-07,1,1.12228745061737,1,0.122287450617371,0
"mwb",0.730130631634481,0.199734771056781,0.0480055337757727,0.0162335471099734,0.00565929927046915,0.000224428414663747,1.17887378587866e-05,1,1.36827655152059,3,-1.63172344847941,-2
"mwc",0.798432354572652,0.156777520432795,0.0320638649265863,0.00966516385021987,0.00296098849439164,9.58307642914269e-05,4.27695906357606e-06,1,1.26224951139003,1,0.262249511390032,0
"mwe",0.996998171850045,0.00284823476695151,0.000136677529793627,1.52778558544231e-05,1.62900207711925e-06,8.89595008768396e-09,9.93279902772315e-11,1,1.00317398447813,1,0.00317398447812911,0
"mwf",0.494665089980488,0.30717388353857,0.115143459630382,0.0537558306551646,0.0272050671370619,0.0018984282122817,0.000158240846051871,1,1.8179901494508,1,0.817990149450796,0
"mwg",0.934332964533949,0.0567836468453007,0.00706052305467642,0.00150277229773654,0.000314466553984927,5.4768811675876e-06,1.4983318519235e-07,1,1.07669915946875,1,0.0766991594687518,0
"mwh",0.725560040502377,0.20243506294656,0.049139470416648,0.016735385002319,0.00588133772556598,0.00023617204875237,1.25313577777897e-05,1,1.37570155807951,1,0.375701558079506,0
"mwi",0.665960340561438,0.235577977731742,0.0646279752425126,0.0240336132552597,0.00933609895918208,0.000437673691542018,2.63205583241888e-05,1,1.47662545562693,2,-0.523374544373071,-1
"mwk",0.993823235301221,0.00579190839602717,0.000336821731683701,4.27942191784103e-05,5.20404711823463e-06,3.5827035449465e-08,4.77736183945865e-10,1,1.006614932707,1,0.00661493270699687,0
"mwl",0.592220257860313,0.270986644038823,0.0854206696963037,0.0351298471447373,0.0153258756175688,0.000857175934822485,5.95297074317269e-05,1,1.61316408525462,1,0.613164085254621,0
"mwm",0.989719454211786,0.00953786789206845,0.000640825849833826,8.96951819590042e-05,1.20564980848892e-05,9.88584342165311e-08,1.50783385777231e-09,1,1.01113733446913,1,0.011137334469127,0
"mwn",0.946957182946119,0.0464297456538905,0.00532592749823524,0.00107231985635214,0.000211406332634945,3.33333969337879e-06,8.4373074860089e-08,1,1.06116135848687,1,0.0611613584868733,0
"mwp",0.403922259453368,0.327913165362807,0.144164820747564,0.0757355018744562,0.0441128552729025,0.00377771527528969,0.000373682013611987,1,2.04103140203103,1,1.04103140203103,0
"mwq",0.808881796508166,0.149780050055813,0.0298013227278368,0.00880976820991841,0.00264090684660656,8.25706403545512e-05,3.5850113043745e-06,1,1.24680999079727,1,0.246809990797267,0
"mws",0.929776830753852,0.060470044563804,0.00771732521519319,0.00167239351556481,0.00035680828616913,6.41761660891138e-06,1.80048807751909e-07,1,1.08238227706145,1,0.0823822770614524,0
"mwt",0.378474902235587,0.331082605370799,0.15235254498322,0.0828054103641221,0.0502466936148392,0.00456347976932425,0.000474363662108401,1,2.11085428170823,2,0.110854281708234,-1
