ID,ID_ISO_A3,ID_ISO_A2,ID_FIPS,NAM_LABEL,NAME_PROP,NAME2,NAM_ANSI,LANG_ISO,iso639_3_macro,glottocode,Family_name_glottolog,Population_numeric_ethnologue,AES,Language_status_ethnologue,iso_macro,EGIDS,LMP_POP1,LEI,UNESCO,count
DYU-BFA,dyu-BFA,dyu-bf,dyu-UV,Jula,Jula,JULA,Jula,dyu,NA,dyul1238,Mande,2208000,not endangered,3 (Wider communication). Widespread in all major cities.,dyu-NA,3,2500000,NA,NA,2
DZG-TCD,dzg-TCD,dzg-td,dzg-CD,Dazaga,Dazaga,DAZAGA,Dazaga,dzg,NA,daza1242,Saharan,537000,not endangered,3 (Wider communication).,dzg-NA,3,381000,NA,NA,2
DZG-NER,dzg-NER,dzg-ne,dzg-NG,Dazaga,Dazaga,DAZAGA,Dazaga,dzg,NA,daza1242,Saharan,537000,not endangered,3 (Wider communication).,dzg-NA,3,381000,NA,NA,2
DZO-BTN,dzo-BTN,dzo-bt,dzo-BT,Dzongkha,Dzongkha,DZONGKHA,Dzongkha,dzo,NA,dzon1239,Sino-Tibetan,237080,threatened,"1 (National). Statutory national language (2008, Constitution, Article 1(8)).",dzo-NA,1,171000,NA,Vulnerable,2
DZO-IND,dzo-IND,dzo-in,dzo-IN,Dzongkha,Dzongkha,DZONGKHA,Dzongkha,dzo,NA,dzon1239,Sino-Tibetan,237080,threatened,"1 (National). Statutory national language (2008, Constitution, Article 1(8)).",dzo-NA,1,171000,NA,Vulnerable,2
EBO-COD,ebo-COD,ebo-cd,ebo-CG,Eboo Teke,"Teke, Eboo","TEKE, EBOO","Teke, Eboo",ebo,NA,teke1278,Atlantic-Congo,20400,threatened,6b (Threatened).,ebo-NA,6b,20400,NA,NA,2
EBO-COG,ebo-COG,ebo-cg,ebo-CF,Teke-Eboo,Teke-Eboo,TEKE-EBOO,Teke-Eboo,ebo,NA,teke1278,Atlantic-Congo,20400,threatened,6b (Threatened).,ebo-NA,6b,20400,NA,NA,2
EJA-GNB,eja-GNB,eja-gw,eja-PU,Jola-Felupe,Jola-Felupe,JOLA-FELUPE,Jola-Felupe,eja,NA,ejam1238,Atlantic-Congo,8230,threatened,6a (Vigorous).,eja-NA,6a,8230,Vulnerable,Vulnerable,2
EJA-SEN,eja-SEN,eja-sn,eja-SG,Ejamat,Ejamat,EJAMAT,Ejamat,eja,NA,ejam1238,Atlantic-Congo,8230,threatened,6a (Vigorous).,eja-NA,6a,8230,Vulnerable,Vulnerable,2
EKY-MMR,eky-MMR,eky-mm,eky-BM,Eastern Kayah,"Kayah, Eastern","KAYAH, EASTERN","Kayah, Eastern",eky,NA,east2342,Sino-Tibetan,26000,not endangered,6a (Vigorous).,eky-NA,6a,26000,NA,NA,2
EKY-THA,eky-THA,eky-th,eky-TH,Eastern Kayah,"Kayah, Eastern","KAYAH, EASTERN","Kayah, Eastern",eky,NA,east2342,Sino-Tibetan,26000,not endangered,6a (Vigorous).,eky-NA,6a,26000,NA,NA,2
ELI-SDN,eli-SDN,eli-sd,eli-SU,Nding,Nding,NDING,Nding,eli,NA,ndin1245,Narrow Talodi,400,shifting,6b (Threatened).,eli-NA,6b,0,Threatened,Severely endangered,2
ELI-SDN,eli-SDN,eli-sd,eli-SU,Nding,Nding,NDING,Nding,eli,NA,ndin1245,Narrow Talodi,400,shifting,6b (Threatened).,eli-NA,6b,0,Threatened,Critically endangered,2
EMP-COL,emp-COL,emp-co,emp-CO,Northern Emberá,"Emberá, Northern","EMBERA, NORTHERN","Emberá, Northern",emp,NA,nort2972,Chocoan,72200,threatened,5 (Developing).,emp-NA,5,72200,Vulnerable,Vulnerable,2
EMP-PAN,emp-PAN,emp-pa,emp-PM,Northern Emberá,"Emberá, Northern","EMBERA, NORTHERN","Emberá, Northern",emp,NA,nort2972,Chocoan,72200,threatened,5 (Developing).,emp-NA,5,72200,Vulnerable,Vulnerable,2
EMX-ESP,emx-ESP,emx-es,emx-SP,Erromintxela,Erromintxela,ERROMINTXELA,Erromintxela,emx,NA,NA,NA,NA,NA,NA,emx-NA,NA,NA,NA,NA,2
EMX-FRA,emx-FRA,emx-fr,emx-FR,Erromintxela,Erromintxela,ERROMINTXELA,Erromintxela,emx,NA,NA,NA,NA,NA,NA,emx-NA,NA,NA,NA,NA,2
ESE-BOL,ese-BOL,ese-bo,ese-BL,Ese Ejja,Ese Ejja,ESE EJJA,Ese Ejja,ese,NA,esee1248,Pano-Tacanan,1090,shifting,5 (Developing).,ese-NA,5,730,Endangered,Definitely endangered,2
ESE-PER,ese-PER,ese-pe,ese-PE,Ese Ejja,Ese Ejja,ESE EJJA,Ese Ejja,ese,NA,esee1248,Pano-Tacanan,1090,shifting,5 (Developing).,ese-NA,5,730,Endangered,Definitely endangered,2
ESI-USA,esi-USA,esi-us,esi-US,North Alaskan Inupiatun,"Inupiatun, North Alaskan","INUPIATUN, NORTH ALASKAN","Inupiatun, North Alaskan",esi,NA,nort2943,Eskimo-Aleut,3000,moribund,"6b (Threatened). Recognized language (2014, Official Languages of Alaska Law as amended, Alaska Statute 44.12.310).",esi-NA,6b,0,NA,Severely endangered,2
ESI-CAN,esi-CAN,esi-ca,esi-CA,North Alaskan Inuktitut,"Inuktitut, North Alaskan","INUKTITUT, NORTH ALASKAN","Inuktitut, North Alaskan",esi,NA,nort2943,Eskimo-Aleut,3000,moribund,"6b (Threatened). Recognized language (2014, Official Languages of Alaska Law as amended, Alaska Statute 44.12.310).",esi-NA,6b,0,NA,Severely endangered,2
ESK-USA,esk-USA,esk-us,esk-US,Northwest Alaska Inupiatun,"Inupiatun, Northwest Alaska","INUPIATUN, NORTHWEST ALASKA","Inupiatun, Northwest Alaska",esk,NA,nort2945,Eskimo-Aleut,5580,moribund,6b (Threatened).,esk-NA,6b,5580,NA,Extinct,2
ESK-USA,esk-USA,esk-us,esk-US,Northwest Alaska Inupiatun,"Inupiatun, Northwest Alaska","INUPIATUN, NORTHWEST ALASKA","Inupiatun, Northwest Alaska",esk,NA,nort2945,Eskimo-Aleut,5580,moribund,6b (Threatened).,esk-NA,6b,5580,NA,Critically endangered,2
ETU-NGA,etu-NGA,etu-ng,etu-NI,Ejagham,Ejagham,EJAGHAM,Ejagham,etu,NA,ejag1239,Atlantic-Congo,116700,not endangered,5 (Developing).,etu-NA,5,116700,NA,NA,2
ETU-CMR,etu-CMR,etu-cm,etu-CM,Ejagham,Ejagham,EJAGHAM,Ejagham,etu,NA,ejag1239,Atlantic-Congo,116700,not endangered,5 (Developing).,etu-NA,5,116700,NA,NA,2
EUS-ESP,eus-ESP,eus-es,eus-SP,Basque,Basque,BASQUE,Basque,eus,NA,basq1248,Basque,541600,threatened,"2 (Provincial). Statutory provincial language in Basque Country Autonomous Community (1979, Basque Country Autonomous Community Act 3, 1979, Article 6.1).",eus-NA,2,544200,NA,Vulnerable,2
EUS-FRA,eus-FRA,eus-fr,eus-EU,Basque,Basque,BASQUE,Basque,eus,NA,basq1248,Basque,541600,threatened,"2 (Provincial). Statutory provincial language in Basque Country Autonomous Community (1979, Basque Country Autonomous Community Act 3, 1979, Article 6.1).",eus-NA,2,544200,NA,Vulnerable,2
EVE-RUS,eve-RUS,eve-ru,eve-RS,Even,Even,EVEN,Even,eve,NA,even1260,Tungusic,5660,moribund,7 (Shifting).,eve-NA,7,5660,Severely Endangered,Extinct,2
EVE-RUS,eve-RUS,eve-ru,eve-RS,Even,Even,EVEN,Even,eve,NA,even1260,Tungusic,5660,moribund,7 (Shifting).,eve-NA,7,5660,Severely Endangered,Severely endangered,2
EWE-TGO,ewe-TGO,ewe-tg,ewe-TO,Éwé,Éwé,EWE,Éwé,ewe,NA,ewee1241,Atlantic-Congo,4184000,not endangered,"3 (Wider communication). Recognized language (1951, Laws of the Gold Coast, Vernacular Literature Board Ordinance, as amended by Ordinance No. 44).",ewe-NA,3,3112000,NA,NA,2
EWE-GHA,ewe-GHA,ewe-gh,ewe-GH,Éwé,Éwé,EWE,Éwé,ewe,NA,ewee1241,Atlantic-Congo,4184000,not endangered,"3 (Wider communication). Recognized language (1951, Laws of the Gold Coast, Vernacular Literature Board Ordinance, as amended by Ordinance No. 44).",ewe-NA,3,3112000,NA,NA,2
EXT-ESP,ext-ESP,ext-es,ext-SP,Extremaduran,Extremaduran,EXTREMADURAN,Extremaduran,ext,NA,extr1243,Indo-European,201500,shifting,7 (Shifting).,ext-NA,7,201500,NA,Definitely endangered,2
EXT-PRT,ext-PRT,ext-pt,ext-PO,Barranquian,Barranquian,BARRANQUIAN,Barranquian,ext,NA,extr1243,Indo-European,201500,shifting,7 (Shifting).,ext-NA,7,201500,NA,Definitely endangered,2
FIA-SDN,fia-SDN,fia-sd,fia-SU,Nobiin,Nobiin,NOBIIN,Nobiin,fia,NA,nobi1240,Nubian,669000,threatened,6b (Threatened).,fia-NA,6b,605000,NA,NA,2
FIA-EGY,fia-EGY,fia-eg,fia-EG,Nobiin,Nobiin,NOBIIN,Nobiin,fia,NA,nobi1240,Nubian,669000,threatened,6b (Threatened).,fia-NA,6b,605000,NA,NA,2
FIN-FIN,fin-FIN,fin-fi,fin-FI,Finnish,Finnish,FINNISH,Finnish,fin,NA,finn1318,Uralic,5413380,not endangered,"1 (National). Statutory national language (2000, Constitution, Article 17(1,2)).",fin-NA,1,5138900,NA,NA,2
FIN-RUS,fin-RUS,fin-ru,fin-RS,Finnish,Finnish,FINNISH,Finnish,fin,NA,finn1318,Uralic,5413380,not endangered,"1 (National). Statutory national language (2000, Constitution, Article 17(1,2)).",fin-NA,1,5138900,NA,NA,2
FIT-SWE,fit-SWE,fit-se,fit-SW,Tornedalen Finnish,"Finnish, Tornedalen","FINNISH, TORNEDALEN","Finnish, Tornedalen",fit,NA,torn1244,Uralic,60000,moribund,"2 (Provincial). Statutory provincial language in administrative area municipalities: Gällivare, Haparanda, Kiruna, Pajala, Övertoneå (2009, NMNML Act No. 724, Art, 6).",fit-NA,2,60000,NA,NA,2
FIT-FIN,fit-FIN,fit-fi,fit-FI,Tornedalen Finnish,"Finnish, Tornedalen","FINNISH, TORNEDALEN","Finnish, Tornedalen",fit,NA,torn1244,Uralic,60000,moribund,"2 (Provincial). Statutory provincial language in administrative area municipalities: Gällivare, Haparanda, Kiruna, Pajala, Övertoneå (2009, NMNML Act No. 724, Art, 6).",fit-NA,2,60000,NA,NA,2
FON-BEN,fon-BEN,fon-bj,fon-BN,Fon,Fon,FON,Fon,fon,NA,fonn1241,Atlantic-Congo,1225500,not endangered,3 (Wider communication).,fon-NA,3,1435500,NA,NA,2
FON-TGO,fon-TGO,fon-tg,fon-TO,Fon,Fon,FON,Fon,fon,NA,fonn1241,Atlantic-Congo,1225500,not endangered,3 (Wider communication).,fon-NA,3,1435500,NA,NA,2
FUE-BEN,fue-BEN,fue-bj,fue-BN,Borgu Fulfulde,"Fulfulde, Borgu","FULFULDE, BORGU","Fulfulde, Borgu",fue,NA,borg1235,Atlantic-Congo,328200,not endangered,5 (Developing).,fue-NA,5,280000,NA,NA,2
FUE-NGA,fue-NGA,fue-ng,fue-NI,Benin-Togo Fulfulde,"Fulfulde, Benin-Togo","FULFULDE, BENIN-TOGO","Fulfulde, Benin-Togo",fue,NA,borg1235,Atlantic-Congo,328200,not endangered,5 (Developing).,fue-NA,5,280000,NA,NA,2
FUU-COD,fuu-COD,fuu-cd,fuu-CG,Furu,Furu,FURU,Furu,fuu,NA,furu1242,Central Sudanic,16000,not endangered,6a (Vigorous).,fuu-NA,6a,16000,NA,NA,2
FUU-CAF,fuu-CAF,fuu-cf,fuu-CT,Furu,Furu,FURU,Furu,fuu,NA,furu1242,Central Sudanic,16000,not endangered,6a (Vigorous).,fuu-NA,6a,16000,NA,NA,2
FUV-CMR,fuv-CMR,fuv-cm,fuv-CM,Kano-Katsina-Bororro Fulfulde,"Fulfulde, Kano-Katsina-Bororro","FULFULDE, KANO-KATSINA-BORORRO","Fulfulde, Kano-Katsina-Bororro",fuv,NA,nige1253,Atlantic-Congo,11585000,not endangered,"3 (Wider communication). Used as LWC in the market in Bauchi, Gombe, and Borno states.",fuv-NA,3,11585000,NA,NA,2
FUV-NGA,fuv-NGA,fuv-ng,fuv-NI,Nigerian Fulfulde,"Fulfulde, Nigerian","FULFULDE, NIGERIAN","Fulfulde, Nigerian",fuv,NA,nige1253,Atlantic-Congo,11585000,not endangered,"3 (Wider communication). Used as LWC in the market in Bauchi, Gombe, and Borno states.",fuv-NA,3,11585000,NA,NA,2
FVR-SDN,fvr-SDN,fvr-sd,fvr-SU,Fur,Fur,FUR,Fur,fvr,NA,furr1244,Furan,745800,not endangered,5 (Developing).,fvr-NA,5,501800,NA,NA,2
FVR-TCD,fvr-TCD,fvr-td,fvr-CD,Fur,Fur,FUR,Fur,fvr,NA,furr1244,Furan,745800,not endangered,5 (Developing).,fvr-NA,5,501800,NA,NA,2
GAL-TLS,gal-TLS,gal-tl,gal-TT,Galolen,Galolen,GALOLEN,Galolen,gal,NA,galo1243,Austronesian,13680,threatened,6a (Vigorous).,gal-NA,6a,13680,Vulnerable,NA,2
GAL-IDN,gal-IDN,gal-id,gal-ID,Galolen,Galolen,GALOLEN,Galolen,gal,NA,galo1243,Austronesian,13680,threatened,6a (Vigorous).,gal-NA,6a,13680,Vulnerable,NA,2
GBG-COD,gbg-COD,gbg-cd,gbg-CG,Gbanziri,Gbanziri,GBANZIRI,Gbanziri,gbg,NA,gban1258,Atlantic-Congo,17500,threatened,6a (Vigorous).,gbg-NA,6a,17500,Vulnerable,NA,2
GBG-CAF,gbg-CAF,gbg-cf,gbg-CT,Gbanziri,Gbanziri,GBANZIRI,Gbanziri,gbg,NA,gban1258,Atlantic-Congo,17500,threatened,6a (Vigorous).,gbg-NA,6a,17500,Vulnerable,NA,2
GBM-IND,gbm-IND,gbm-in,gbm-IN,Garhwali,Garhwali,GARHWALI,Garhwali,gbm,NA,garh1243,Indo-European,2920000,threatened,5 (Developing).,gbm-NA,5,2920000,Vulnerable,Critically endangered,2
GBM-IND,gbm-IND,gbm-in,gbm-IN,Garhwali,Garhwali,GARHWALI,Garhwali,gbm,NA,garh1243,Indo-European,2920000,threatened,5 (Developing).,gbm-NA,5,2920000,Vulnerable,Vulnerable,2
GDE-CMR,gde-CMR,gde-cm,gde-CM,Gude,Gude,GUDE,Gude,gde,NA,gude1246,Afro-Asiatic,88000,not endangered,5 (Developing).,gde-NA,5,96000,NA,NA,2
GDE-NGA,gde-NGA,gde-ng,gde-NI,Gude,Gude,GUDE,Gude,gde,NA,gude1246,Afro-Asiatic,88000,not endangered,5 (Developing).,gde-NA,5,96000,NA,NA,2
GDQ-YEM,gdq-YEM,gdq-ye,gdq-YM,Mehri,Mehri,MEHRI,Mehri,gdq,NA,mehr1241,Afro-Asiatic,177800,not endangered,7 (Shifting).,gdq-NA,7,100800,At risk,Definitely endangered,2
GDQ-OMN,gdq-OMN,gdq-om,gdq-MU,Mehri,Mehri,MEHRI,Mehri,gdq,NA,mehr1241,Afro-Asiatic,177800,not endangered,7 (Shifting).,gdq-NA,7,100800,At risk,Definitely endangered,2
GEH-CAN,geh-CAN,geh-ca,geh-CA,Hutterisch,Hutterisch,HUTTERISCH,Hutterisch,geh,NA,hutt1235,Indo-European,40000,not endangered,6a (Vigorous).,geh-NA,6a,40000,NA,NA,2
GEH-USA,geh-USA,geh-us,geh-US,Hutterite German,"German, Hutterite","GERMAN, HUTTERITE","German, Hutterite",geh,NA,hutt1235,Indo-European,40000,not endangered,6a (Vigorous).,geh-NA,6a,40000,NA,NA,2
GEJ-TGO,gej-TGO,gej-tg,gej-TO,Gen,Gen,GEN,Gen,gej,NA,genn1243,Atlantic-Congo,278900,not endangered,3 (Wider communication).,gej-NA,3,327000,NA,NA,2
GEJ-BEN,gej-BEN,gej-bj,gej-BN,Gen,Gen,GEN,Gen,gej,NA,genn1243,Atlantic-Congo,278900,not endangered,3 (Wider communication).,gej-NA,3,327000,NA,NA,2
GEZ-ERI,gez-ERI,gez-er,gez-ER,Geez,Geez,GEEZ,Geez,gez,NA,geez1241,Afro-Asiatic,0,extinct,9 (Second language only).,gez-NA,9,0,NA,Extinct,2
GEZ-ETH,gez-ETH,gez-et,gez-ET,Geez,Geez,GEEZ,Geez,gez,NA,geez1241,Afro-Asiatic,0,extinct,9 (Second language only).,gez-NA,9,0,NA,Extinct,2
GID-CMR,gid-CMR,gid-cm,gid-CM,Gidar,Gidar,GIDAR,Gidar,gid,NA,gida1247,Afro-Asiatic,65700,not endangered,5 (Developing).,gid-NA,5,65700,NA,NA,2
GID-TCD,gid-TCD,gid-td,gid-CD,Gidar,Gidar,GIDAR,Gidar,gid,NA,gida1247,Afro-Asiatic,65700,not endangered,5 (Developing).,gid-NA,5,65700,NA,NA,2
GIQ-CHN,giq-CHN,giq-cn,giq-CH,Hagei,Hagei,HAGEI,Hagei,giq,NA,gree1278,Tai-Kadai,300,moribund,8b (Nearly extinct). Language of recognized ethnic group: Co Lao.,giq-NA,8b,300,Severely Endangered,Critically endangered,2
GIQ-VNM,giq-VNM,giq-vn,giq-VM,Green Gelao,"Gelao, Green","GELAO, GREEN","Gelao, Green",giq,NA,gree1278,Tai-Kadai,300,moribund,8b (Nearly extinct). Language of recognized ethnic group: Co Lao.,giq-NA,8b,300,Severely Endangered,Critically endangered,2
GIR-CHN,gir-CHN,gir-cn,gir-CH,Red Gelao,"Gelao, Red","GELAO, RED","Gelao, Red",gir,NA,redg1235,Tai-Kadai,20,nearly extinct,8b (Nearly extinct). Language of recognized ethnic group: Co Lao.,gir-NA,8b,20,Critically Endangered,Critically endangered,2
GIR-VNM,gir-VNM,gir-vn,gir-VM,Red Gelao,"Gelao, Red","GELAO, RED","Gelao, Red",gir,NA,redg1235,Tai-Kadai,20,nearly extinct,8b (Nearly extinct). Language of recognized ethnic group: Co Lao.,gir-NA,8b,20,Critically Endangered,Critically endangered,2
GIW-VNM,giw-VNM,giw-vn,giw-VM,White Gelao,"Gelao, White","GELAO, WHITE","Gelao, White",giw,NA,whit1267,Tai-Kadai,1220,moribund,8b (Nearly extinct). Language of recognized nationality: Gelao.,giw-NA,8b,1220,Severely Endangered,Severely endangered,2
GIW-CHN,giw-CHN,giw-cn,giw-CH,Duoluo,Duoluo,DUOLUO,Duoluo,giw,NA,whit1267,Tai-Kadai,1220,moribund,8b (Nearly extinct). Language of recognized nationality: Gelao.,giw-NA,8b,1220,Severely Endangered,Severely endangered,2
GJI-NGA,gji-NGA,gji-ng,gji-NI,Geji,Geji,GEJI,Geji,gji,NA,geji1246,Afro-Asiatic,6000,shifting,6a (Vigorous).,gji-NA,6a,6000,Severely Endangered,Severely endangered,2
GJI-NGA,gji-NGA,gji-ng,gji-NI,Geji,Geji,GEJI,Geji,gji,NA,geji1246,Afro-Asiatic,6000,shifting,6a (Vigorous).,gji-NA,6a,6000,Threatened,Severely endangered,2
GJK-IND,gjk-IND,gjk-in,gjk-IN,Kachi Koli,"Koli, Kachi","KOLI, KACHI","Koli, Kachi",gjk,NA,kach1272,Indo-European,500000,not endangered,5 (Developing).,gjk-NA,5,570000,NA,NA,2
GJK-PAK,gjk-PAK,gjk-pk,gjk-PK,Kachi Koli,"Koli, Kachi","KOLI, KACHI","Koli, Kachi",gjk,NA,kach1272,Indo-European,500000,not endangered,5 (Developing).,gjk-NA,5,570000,NA,NA,2
GLG-ESP,glg-ESP,glg-es,glg-SP,Galician,Galician,GALICIAN,Galician,glg,NA,gali1258,Indo-European,2392000,not endangered,"2 (Provincial). Statutory provincial language in Galicia Autonomous Community (1981, Autonomy Statute, Act 1 of 6 April, Article 5).",glg-NA,2,2355000,NA,NA,2
GLG-PRT,glg-PRT,glg-pt,glg-PO,Galician,Galician,GALICIAN,Galician,glg,NA,gali1258,Indo-European,2392000,not endangered,"2 (Provincial). Statutory provincial language in Galicia Autonomous Community (1981, Autonomy Statute, Act 1 of 6 April, Article 5).",glg-NA,2,2355000,NA,NA,2
GLW-NGA,glw-NGA,glw-ng,glw-NI,Glavda,Glavda,GLAVDA,Glavda,glw,NA,glav1244,Afro-Asiatic,31300,not endangered,6a (Vigorous).,glw-NA,6a,31300,NA,NA,2
GLW-CMR,glw-CMR,glw-cm,glw-CM,Glavda,Glavda,GLAVDA,Glavda,glw,NA,glav1244,Afro-Asiatic,31300,not endangered,6a (Vigorous).,glw-NA,6a,31300,NA,NA,2
GNG-TGO,gng-TGO,gng-tg,gng-TO,Ngangam,Ngangam,NGANGAM,Ngangam,gng,NA,ngan1299,Atlantic-Congo,77400,not endangered,5 (Developing).,gng-NA,5,66000,NA,NA,2
GNG-BEN,gng-BEN,gng-bj,gng-BN,Ngangam,Ngangam,NGANGAM,Ngangam,gng,NA,ngan1299,Atlantic-Congo,77400,not endangered,5 (Developing).,gng-NA,5,66000,NA,NA,2
GOB-VEN,gob-VEN,gob-ve,gob-VE,Playero,Playero,PLAYERO,Playero,gob,NA,play1240,Guahiboan,350,shifting,6b (Threatened).,gob-NA,6b,350,Endangered,Vulnerable,2
GOB-COL,gob-COL,gob-co,gob-CO,Playero,Playero,PLAYERO,Playero,gob,NA,play1240,Guahiboan,350,shifting,6b (Threatened).,gob-NA,6b,350,Endangered,Vulnerable,2
GOL-LBR,gol-LBR,gol-lr,gol-LI,Gola,Gola,GOLA,Gola,gol,NA,gola1255,Atlantic-Congo,161000,not endangered,5 (Developing).,gol-NA,5,107300,NA,NA,2
GOL-SLE,gol-SLE,gol-sl,gol-SL,Gola,Gola,GOLA,Gola,gol,NA,gola1255,Atlantic-Congo,161000,not endangered,5 (Developing).,gol-NA,5,107300,NA,NA,2
GOM-IND,gom-IND,gom-in,gom-IN,Goan Konkani,"Konkani, Goan","KONKANI, GOAN","Konkani, Goan",gom,NA,goan1235,Indo-European,3633900,not endangered,5 (Developing).,gom-NA,5,3633900,NA,NA,2
GOM-KEN,gom-KEN,gom-ke,gom-KE,Goan Konkani,"Konkani, Goan","KONKANI, GOAN","Konkani, Goan",gom,NA,goan1235,Indo-European,3633900,not endangered,5 (Developing).,gom-NA,5,3633900,NA,NA,2
GOX-COD,gox-COD,gox-cd,gox-CG,Gobu,Gobu,GOBU,Gobu,gox,NA,gobu1238,Atlantic-Congo,12000,not endangered,6a (Vigorous).,gox-NA,6a,12000,NA,NA,2
GOX-CAF,gox-CAF,gox-cf,gox-CT,Gubu,Gubu,GUBU,Gubu,gox,NA,gobu1238,Atlantic-Congo,12000,not endangered,6a (Vigorous).,gox-NA,6a,12000,NA,NA,2
GRO-CHN,gro-CHN,gro-cn,gro-CH,Groma,Groma,GROMA,Groma,gro,NA,grom1238,Sino-Tibetan,26800,threatened,6a (Vigorous). Language of recognized nationality: Tibetan.,gro-NA,6a,26800,NA,NA,2
GRO-IND,gro-IND,gro-in,gro-IN,Groma,Groma,GROMA,Groma,gro,NA,grom1238,Sino-Tibetan,26800,threatened,6a (Vigorous). Language of recognized nationality: Tibetan.,gro-NA,6a,26800,NA,NA,2
GRR-DZA,grr-DZA,grr-dz,grr-AG,Taznatit,Taznatit,TAZNATIT,Taznatit,grr,NA,tazn1238,Afro-Asiatic,11000,threatened,6b (Threatened).,grr-NA,6b,58000,Vulnerable,Severely endangered,2
GRR-MAR,grr-MAR,grr-ma,grr-MO,Taznatit,Taznatit,TAZNATIT,Taznatit,grr,NA,tazn1238,Afro-Asiatic,11000,threatened,6b (Threatened).,grr-NA,6b,58000,Vulnerable,Severely endangered,2
GRT-IND,grt-IND,grt-in,grt-IN,Garo,Garo,GARO,Garo,grt,NA,garo1247,Sino-Tibetan,1009000,threatened,"2 (Provincial). Statutory provincial language in Meghalaya State (1950, Constitution, Articles 347), unscheduled language.",grt-NA,2,1009000,Vulnerable,NA,2
GRT-BGD,grt-BGD,grt-bd,grt-BG,Garo,Garo,GARO,Garo,grt,NA,garo1247,Sino-Tibetan,1009000,threatened,"2 (Provincial). Statutory provincial language in Meghalaya State (1950, Constitution, Articles 347), unscheduled language.",grt-NA,2,1009000,Vulnerable,NA,2
GUC-COL,guc-COL,guc-co,guc-CO,Wayuu,Wayuu,WAYUU,Wayuu,guc,NA,wayu1243,Arawakan,321000,threatened,5 (Developing).,guc-NA,5,321000,Vulnerable,Vulnerable,2
GUC-VEN,guc-VEN,guc-ve,guc-VE,Wayuu,Wayuu,WAYUU,Wayuu,guc,NA,wayu1243,Arawakan,321000,threatened,5 (Developing).,guc-NA,5,321000,Vulnerable,Vulnerable,2
GUH-COL,guh-COL,guh-co,guh-CO,Guahibo,Guahibo,GUAHIBO,Guahibo,guh,NA,guah1255,Guahiboan,34200,threatened,6b (Threatened).,guh-NA,6b,34200,Vulnerable,Vulnerable,2
GUH-VEN,guh-VEN,guh-ve,guh-VE,Guahibo,Guahibo,GUAHIBO,Guahibo,guh,NA,guah1255,Guahiboan,34200,threatened,6b (Threatened).,guh-NA,6b,34200,Vulnerable,Vulnerable,2
GUK-ETH,guk-ETH,guk-et,guk-ET,Gumuz,Gumuz,GUMUZ,Gumuz,guk,NA,gumu1244,Gumuz,219000,not endangered,5 (Developing).,guk-NA,5,219000,NA,NA,2
GUK-SDN,guk-SDN,guk-sd,guk-SU,Gumuz,Gumuz,GUMUZ,Gumuz,guk,NA,gumu1244,Gumuz,219000,not endangered,5 (Developing).,guk-NA,5,219000,NA,NA,2
GUR-GHA,gur-GHA,gur-gh,gur-GH,Farefare,Farefare,FAREFARE,Farefare,gur,NA,fare1241,Atlantic-Congo,663100,not endangered,2 (Provincial). De facto provincial language in Upper East Region.,gur-NA,2,845100,NA,NA,2
GUR-BFA,gur-BFA,gur-bf,gur-UV,Ninkare,Ninkare,NINKARE,Ninkare,gur,NA,fare1241,Atlantic-Congo,663100,not endangered,2 (Provincial). De facto provincial language in Upper East Region.,gur-NA,2,845100,NA,NA,2
GUU-VEN,guu-VEN,guu-ve,guu-VE,Yanomamö,Yanomamö,YANOMAMO,Yanomamö,guu,NA,yano1261,Yanomamic,19700,threatened,"5 (Developing). Recognized language (2008, Indigenous Languages Law, Article 4).",guu-NA,5,19700,Vulnerable,NA,2
GUU-BRA,guu-BRA,guu-br,guu-BR,Yanomamö,Yanomamö,YANOMAMO,Yanomamö,guu,NA,yano1261,Yanomamic,19700,threatened,"5 (Developing). Recognized language (2008, Indigenous Languages Law, Article 4).",guu-NA,5,19700,Vulnerable,NA,2
GUW-NGA,guw-NGA,guw-ng,guw-NI,Gun,Gun,GUN,Gun,guw,NA,gunn1250,Atlantic-Congo,682000,not endangered,5 (Developing).,guw-NA,5,579000,NA,NA,2
GUW-BEN,guw-BEN,guw-bj,guw-BN,Gun,Gun,GUN,Gun,guw,NA,gunn1250,Atlantic-Congo,682000,not endangered,5 (Developing).,guw-NA,5,579000,NA,NA,2
GUZ-KEN,guz-KEN,guz-ke,guz-KE,Ekegusii,Ekegusii,EKEGUSII,Ekegusii,guz,NA,gusi1247,Atlantic-Congo,2205300,not endangered,5 (Developing).,guz-NA,5,2205300,NA,NA,2
GUZ-TZA,guz-TZA,guz-tz,guz-TZ,Gusii,Gusii,GUSII,Gusii,guz,NA,gusi1247,Atlantic-Congo,2205300,not endangered,5 (Developing).,guz-NA,5,2205300,NA,NA,2
GVR-NPL,gvr-NPL,gvr-np,gvr-NP,Western Gurung,"Gurung, Western","GURUNG, WESTERN","Gurung, Western",gvr,NA,guru1261,Sino-Tibetan,359000,shifting,6b (Threatened). Language of recognized indigenous nationality: Gurung.,gvr-NA,6b,158000,Threatened,Definitely endangered,2
GVR-IND,gvr-IND,gvr-in,gvr-IN,Western Gurung,"Gurung, Western","GURUNG, WESTERN","Gurung, Western",gvr,NA,guru1261,Sino-Tibetan,359000,shifting,6b (Threatened). Language of recognized indigenous nationality: Gurung.,gvr-NA,6b,158000,Threatened,Definitely endangered,2
