"","P[Y=1]","P[Y=2]","P[Y=3]","P[Y=4]","y_avg","P[Y=6]","P[Y=7]","y_hat","V9","y_obs","latent1","latent2"
"ncm",0.725186572098662,0.194144467020748,0.0518373759290469,0.0197076490404731,0.00850210326682033,0.000564031943510512,5.78007007393522e-05,1,1.39411754298953,1,-0.99149789673318,0
"nco",0.880119932710783,0.0959074288566891,0.0173204685444442,0.00499950903843838,0.00158202724600787,6.59770978187479e-05,4.65650581871202e-06,1,1.15223282656893,1,-0.998417972753992,0
"ncr",0.885473905403605,0.0920483424392725,0.016315854484369,0.00464865186987029,0.00144999107358046,5.91520749391172e-05,4.10265436356916e-06,1,1.14474634761282,1,-0.99855000892642,0
"nct",0.806755705786162,0.145613170530637,0.0324729855402656,0.0108666557627368,0.00405565227757843,0.000217127939234785,1.87021633853979e-05,1,1.26057957068618,1,-0.995944347722422,0
"ncu",0.950121371690906,0.0427019874291996,0.0055668817470611,0.00128286861559002,0.00031739284522847,9.02571224858928e-06,4.71959766379371e-07,1,1.05900188847085,1,-0.999682607154772,0
"ncx",0.7843491180873,0.159646937669371,0.0375552005950809,0.0130501693467323,0.00508236801299666,0.000289923616330512,2.62826721887377e-05,1,1.2958446330665,2,-1.994917631987,-1
"ncz",0.000519535465048279,0.00609649441607349,0.0172470975613498,0.0407073756118863,0.193477221319526,0.232866557899663,0.509085717726453,7,6.15546879750957,5,-4.80652277868047,2
"nda",0.826227879217422,0.132985508415988,0.028218210951197,0.00911799946228942,0.00327171756239497,0.000165119756567522,1.3564634141483e-05,1,1.23076978554252,1,-0.996728282437605,0
"ndb",0.87804003661446,0.0973978199366214,0.017714831939861,0.00513867955747582,0.00163498771957893,6.87591076852234e-05,4.88512431751076e-06,1,1.15515657965142,1,-0.998365012280421,0
"ndc",0.990801644934043,0.00840897261278339,0.000662021813457425,0.000108397736562349,1.86576879278588e-05,2.95357916457739e-07,9.85730919111916e-09,1,1.01013437613453,1,-0.999981342312072,0
"ndd",0.942919250880775,0.0484719568780095,0.00661847319854758,0.00157442151927789,0.000403135426285672,1.21020791428172e-05,6.60017961062742e-07,1,1.06810918004156,1,-0.999596864573714,0
"nde",0.992343187570545,0.00703164631472208,0.000527433502206964,8.36059273687795e-05,1.39117469791783e-05,2.08275031998717e-07,6.66314647901345e-09,1,1.0083940594432,1,-0.999986088253021,0
"ndg",0.804273820603534,0.147193775394053,0.0330263383725163,0.0110994702178798,0.00416266906019724,0.000224478080981583,1.94482708377741e-05,1,1.26443461906345,2,-1.9958373309398,-1
"ndh",0.970784214429764,0.0256933179796227,0.00281693151397211,0.000576782813583532,0.00012570189678085,2.92070430152336e-06,1.30661975017432e-07,1,1.0335757245288,1,-0.999874298103219,0
"ndi",0.963423502606712,0.0318351258459882,0.003746655821664,0.000805082087342979,0.000184749210707658,4.66216184391577e-06,2.22265741367522e-07,1,1.04250732499784,1,-0.999815250789292,0
"ndj",0.916972046164037,0.0686660093790528,0.0107345782466148,0.00280320923466981,0.00079447704644886,2.79541685918039e-05,1.7257605852139e-06,1,1.10187282716856,2,-1.99920552295355,-1
"ndk",0.926356543172808,0.0614648700448008,0.00919073855107944,0.0023274257214243,0.000637859465513424,2.13007469930249e-05,1.26229738139916e-06,1,1.08949413969254,1,-0.999362140534487,0
"ndl",0.887864105137002,0.0903149378512382,0.0158723390207191,0.00449546379392629,0.00139302522759588,5.62580052896333e-05,3.87096422860278e-06,1,1.14142262399666,1,-0.998606974772404,0
"ndm",0.82565137677136,0.13336516035856,0.0283419180258145,0.00916778684726327,0.00329353681002231,0.000166521581270063,1.36996057090721e-05,1,1.23164130973267,1,-0.996706463189978,0
"ndn",0.737174140313181,0.187456099425564,0.0488493347875152,0.0182529371357152,0.00772018745674041,0.000497510164794046,4.979071649025e-05,1,1.37358062535761,2,-1.99227981254326,-1
"ndo",0.997222324574102,0.00260269521200229,0.000151760924355204,2.03413475255987e-05,2.8452264616563e-06,3.18951719480154e-08,8.2038131843376e-10,1,1.00297878640728,1,-0.999997154773538,0
"ndp",0.966402516310983,0.0293612082139708,0.00336313103895736,0.000709445767909211,0.000159614433935529,3.90265445238125e-06,1.81579791758146e-07,1,1.03887486808237,1,-0.999840385566064,0
"ndq",0.813979488323663,0.140975528877788,0.0308764184277341,0.0102018165324744,0.00375340954947778,0.000196686074694474,1.66522141681336e-05,1,1.24943079718707,1,-0.996246590450522,0
"ndr",0.959662578027617,0.0349365877602054,0.00424404695331382,0.000931901794722467,0.000218873024011468,5.73129087699797e-06,2.81149253322788e-07,1,1.04712622249695,1,-0.999781126975989,0
"nds",0.428182281817191,0.30460434044373,0.135627671472617,0.0746725792291322,0.0497573840098303,0.0061065708457867,0.00104917218171241,1,2.03573484443489,3,-2.95024261599017,-2
"ndt",0.7054407756571,0.204822904652695,0.0568554666117231,0.0222229716210766,0.00989690927758036,0.00068776271037807,7.32094694461116e-05,1,1.42866846021826,1,-0.99010309072242,0
"ndu",0.864454103846448,0.107013770069287,0.020345384588763,0.00608704532540871,0.00200429928427759,8.88191688677153e-05,6.57771694845266e-06,1,1.17446643450618,1,-0.997995700715722,0
"ndv",0.746001535187524,0.182432426042312,0.0466784171718819,0.0172163387093214,0.00717444692902047,0.000452361118914002,4.44748410262097e-05,1,1.35866471887085,1,-0.99282555307098,0
"ndw",0.875042870814772,0.0995369175536335,0.0182870796818799,0.00534204353896628,0.0017129603646886,7.28997453249836e-05,5.22830073501623e-06,1,1.15938491752408,1,-0.998287039635311,0
"ndx",0.747444884357802,0.181603097999636,0.0463258820866865,0.0170496269199992,0.0070875835076134,0.000445275222115349,4.36499061475804e-05,1,1.35624235251092,1,-0.992912416492387,0
"ndz",0.045083582663411,0.141045896561649,0.160444730639655,0.180419051901658,0.298327888148041,0.115586107770939,0.0590927423146466,5,4.12899105888067,1,-0.701672111851959,4
"neb",0.931609931621331,0.0573839225916746,0.00835294205975001,0.00207642106571093,0.000557693941936499,1.80453685063586e-05,1.04335109063491e-06,1,1.08264633262513,1,-0.999442306058064,0
"nee",0.330262371867285,0.311464243439785,0.163583235387155,0.101779370914137,0.0786908022715271,0.0118020018930292,0.00241797422708123,1,2.33224989087025,2,-1.92130919772847,-1
"neg",0.0367677886549224,0.124998228728292,0.150456025441752,0.176903389044659,0.310661442037659,0.129087591041474,0.0711255350512423,5,4.27145738041123,5,-4.68933855796234,0
"neh",0.819587454524737,0.137337070535668,0.0296516084628958,0.00969880512465848,0.00352811816432319,0.000181762972316757,1.51802154007008e-05,1,1.24084907164672,1,-0.996471881835677,0
"nej",0.662577631773911,0.226525973315811,0.0681291411159666,0.0282028383295169,0.0134196777380691,0.00102649130270194,0.000118246424023694,1,1.50691341654622,1,-0.986580322261931,0
"nek",0.157266682390937,0.262109910172459,0.196311461438169,0.159629778631107,0.172557969641289,0.0399376563120153,0.0121865414140239,2,3.09666157755149,4,-3.82744203035871,-2
"nem",0.232130537825689,0.295939037926979,0.186940809614673,0.133574233755198,0.122600519911245,0.0230316482335819,0.00578321273263327,2,2.71080295563061,2,-1.87739948008875,0
"nen",0.264311178426542,0.304031453665775,0.18017114015681,0.122694225084952,0.106054935706347,0.018427992858587,0.00430907410098713,2,2.5746705609585,1,-0.893945064293653,1
"neq",0.81078483452181,0.143033305024793,0.0315798932782837,0.0104934884773298,0.00388538787485426,0.000205553952704829,1.75368702247658e-05,1,1.25434809949764,1,-0.996114612125146,0
"ner",0.280488722713408,0.306916905423836,0.176382252911776,0.117378988406014,0.09860022290474,0.0165026990555275,0.0037302085846983,2,2.51111401487022,2,-1.90139977709526,0
"nes",0.889184685591068,0.0893544183502303,0.0156286356798826,0.00441174292208524,0.00136207185943427,5.46986504313951e-05,3.74694686844368e-06,1,1.13959118084736,1,-0.998637928140566,0
"net",0.571303907980169,0.265636655134288,0.0935728047551347,0.0434135507504252,0.0235963698739801,0.00218222977385329,0.000294481732149632,1,1.69008643565392,1,-0.97640363012602,0
"nev",0.611766004682229,0.249536838708683,0.0820838377695772,0.0362427662217775,0.0185879870685178,0.00158316557331972,0.000199399975895131,1,1.60589698890921,1,-0.981412012931482,0
"new",0.935620942342806,0.0542432969547829,0.00772669409817694,0.00189232201582168,0.000500074999227773,1.57753705369856e-05,8.94218648128664e-07,1,1.07745819336009,1,-0.999499925000772,0
"nex",0.650691070648633,0.232178295477477,0.0713402458149868,0.029989718083566,0.014526490110229,0.00114003551740227,0.0001341443477062,1,1.52943894547231,1,-0.985473509889771,0
"ney",0.857615630199311,0.111776548702507,0.0217041182917614,0.00659007560895319,0.00220583618031467,0.000100220271988971,7.57074516377632e-06,1,1.18432488266508,1,-0.997794163819685,0
"nez",0.096061473444109,0.211751901476568,0.190433670686373,0.17824289527119,0.231094829024063,0.0669833422310517,0.0254318878666446,5,3.53923528311427,4,-3.76890517097594,1
"nfd",0.840395672121647,0.12354370473819,0.0252231378370972,0.0079324829128351,0.00276132341165092,0.00013313445377805,1.05445248019809e-05,1,1.20956166221519,1,-0.997238676588349,0
"nfr",0.945806017005311,0.0461683484418038,0.00619178266212594,0.00145487752496842,0.000367589095474297,1.08055120173756e-05,5.79758299368294e-07,1,1.06444440883274,1,-0.999632410904526,0
"nfu",0.944282967296662,0.0473852248719063,0.00641605609481999,0.00151750534084216,0.000386146323215542,1.14788073941607e-05,6.21265159650441e-07,1,1.06637556000486,1,-0.999613853676784,0
"nga",0.997076311766882,0.00273718887477736,0.000161555234862942,2.18294205268643e-05,3.07879582961412e-06,3.49974776936435e-08,9.0964358268053e-10,1,1.00313828323465,1,-0.99999692120417,0
"ngb",0.993711866242064,0.00580093180790109,0.000413522530911092,6.33560024836388e-05,1.01753572510077e-05,1.43662726603822e-07,4.39666292262331e-09,1,1.00685949099979,1,-0.999989824642749,0
"ngc",0.991257260802522,0.00800280791901786,0.000621595681801423,0.000100861543443242,1.71971826113948e-05,2.68030362904348e-07,8.84024131675432e-09,1,1.00961876583666,1,-0.999982802817389,0
"ngd",0.747859587854601,0.181364404347287,0.0462247191341776,0.0170018714466641,0.00706274771295523,0.000443254384185687,4.34151201299526e-05,1,1.35554721044916,1,-0.992937252287045,0
"nge",0.896447684980923,0.0840355674964388,0.014305648763297,0.00396298093222014,0.00119839069595529,4.66134447667521e-05,3.11368639893672e-06,1,1.12958111994574,1,-0.998801609304045,0
"ngg",0.957281104789626,0.0368883423401872,0.00456626671955429,0.00101563096042923,0.000241858333453027,6.4738407425935e-06,3.23016007386379e-07,1,1.05006950929415,1,-0.999758141666547,0
"ngh",0.0381975794221894,0.12789302090295,0.152349296427123,0.177664087027592,0.308548076501459,0.126570128468248,0.0687778112504377,5,4.24529369068968,5,-4.69145192349854,0
"ngi",0.916871793867478,0.0687423346909218,0.0107513858757853,0.00280847917313287,0.00079624387074928,2.80312775183811e-05,1.73124441449346e-06,1,1.10200606329897,1,-0.999203756129251,0
"ngj",0.896261618647102,0.0841725961595124,0.0143391697528219,0.00397422974670902,0.00120244637424816,4.68104101564171e-05,3.12890945031175e-06,1,1.12983623590976,1,-0.998797553625752,0
"ngk",0.131314812568746,0.243953875264504,0.1960502480946,0.168255151282995,0.194923971108615,0.049192954296484,0.0163089873840563,2,3.26433440552391,5,-4.80507602889138,-3
"ngl",0.994489697647121,0.00509786687530656,0.000351411425705717,5.26473848367903e-05,8.26111222940185e-06,1.12219157410998e-07,3.3356435391596e-09,1,1.00599225743979,1,-0.999991738887771,0
"ngn",0.899942042473283,0.0814545745241909,0.0136798211876001,0.0037541570824281,0.00112355642515316,4.30111253542087e-05,2.83718199090011e-06,1,1.124802992566,1,-0.998876443574847,0
"ngo",0.98157140045084,0.0164999929090969,0.00157565095960577,0.000293793651507723,5.79693690690997e-05,1.14727485844845e-06,4.53850220738516e-08,1,1.02077056194353,1,-0.999942030630931,0
"ngp",0.926343147145126,0.0614752300416973,0.00919289975067417,0.00232807996861395,0.000638070734712226,2.13094678163106e-05,1.26289135993218e-06,1,1.08951167707498,1,-0.999361929265288,0
"ngq",0.916880160553727,0.068735965343561,0.0107499829239874,0.00280803921325501,0.000796096341869723,2.80248372935832e-05,1.7307863066085e-06,1,1.10199494310309,1,-0.99920390365813,0
"ngr",0.142683118915007,0.252407421199901,0.196480625930972,0.164552698767618,0.184733362387246,0.0448301651692732,0.0143126076299828,2,3.18798669053995,3,-2.81526663761275,-1
"ngs",0.868656747978543,0.104061163505959,0.0195217176399307,0.00578641697922677,0.00188568332064454,8.22548130637868e-05,6.015762632261e-06,1,1.16845395164719,1,-0.998114316679355,0
"ngt",0.849868490155508,0.117110334223631,0.0232703432008037,0.00718062166839983,0.00244713060807744,0.000114259296303598,8.82084727649168e-06,1,1.19560562962792,1,-0.997552869391923,0
"ngu",0.904253033358151,0.078250449721581,0.0129175702706924,0.00350291489725296,0.00103469672085832,3.88151330366071e-05,2.51989842781075e-06,1,1.11894231689391,1,-0.998965303279142,0
"ngv",0.00441226083781675,0.0302336779093492,0.0589640277823974,0.102237350978551,0.308769899763801,0.233702345616075,0.26168043711201,5,5.42854773621743,7,-6.6912301002362,-2
"ngw",0.77923777167718,0.162773973258558,0.0387410974857303,0.013574061481221,0.00533613470189631,0.000308663597181291,2.82977982332122e-05,1,1.30403599625657,4,-3.9946638652981,-3
"ngx",0.572097423280664,0.265340683340982,0.093344785575233,0.0432661826168095,0.023489728218605,0.00216890557708038,0.000292291390626254,1,1.68838599144546,1,-0.976510271781395,0
"ngy",0.686375588303823,0.214728692791049,0.0618082928182674,0.0247940101246932,0.0113766654110621,0.000825671090369795,9.10794607354992e-05,1,1.46290880266217,2,-1.98862333458894,-1
"ngz",0.827882123617995,0.131894148308209,0.0278640245144407,0.00897580887506699,0.00320956990565036,0.000161141993773484,1.31827848645072e-05,1,1.22827271026295,1,-0.99679043009435,0
"nha",0.000357843479617695,0.00456458301721225,0.0136773322670971,0.0338803532697035,0.173201075168729,0.223968568346546,0.550350244451094,7,6.24830891647473,5,-4.82679892483127,2
"nhb",0.853130377612843,0.114872548665426,0.0226074569327429,0.00692930249423451,0.00234383739678679,0.000108199197317083,8.27770065026101e-06,1,1.19084138179125,1,-0.997656162603213,0
"nhc",0.00247518805287155,0.0198475915798559,0.0431587892435648,0.081834302728832,0.281302487592608,0.243838177293229,0.327543463509039,7,5.66132969614429,5,-4.71869751240739,2
"nhd",0.789614548918688,0.15639676825435,0.0363436844712027,0.012520523585143,0.00482867524099717,0.000271476281631822,2.43232479871791e-05,1,1.28746372981226,2,-1.995171324759,-1
"nhe",0.940013572801112,0.0507786266075988,0.00705472622911951,0.00169831822582001,0.000440512887364242,1.34955113844093e-05,7.47737600614862e-07,1,1.07181704927528,1,-0.999559487112636,0
"nhf",0.138203915342228,0.249174745025922,0.19637519896919,0.166028823012444,0.188671787263892,0.0464862438604999,0.0150592865258253,2,3.21748569951465,6,-5.81132821273611,-4
"nhg",0.43252617750992,0.30388501367989,0.134347371409322,0.073580988583141,0.0487214551602282,0.00592807444965637,0.00101091920784258,1,2.02391443038421,2,-1.95127854483977,-1
"nhh",0.488993298654336,0.291740359712822,0.117639695470792,0.0602240983346818,0.0367787042014577,0.00400350260089744,0.000620341025013071,1,1.87854642161885,1,-0.963221295798542,0
"nhi",0.768215719432599,0.169423062802334,0.0413306077035539,0.0147365461973153,0.00590903074987614,0.000351987443548807,3.3045670772669e-05,1,1.32188825104327,1,-0.994090969250124,0
"nhk",0.421241327639651,0.305686480178063,0.137669917206079,0.0764361058351757,0.0514507164397227,0.00640222061043161,0.00111323209087677,1,2.05482799345206,4,-3.94854928356028,-3
"nhm",0.529131639953028,0.280177645729271,0.105817299023449,0.0516440903204487,0.0297980295465736,0.00299712639711003,0.000434169030119058,1,1.78352727909007,1,-0.970201970453426,0
"nhn",0.641204621490384,0.236572663577776,0.0739273261028646,0.0314565920502378,0.0154531652548509,0.00123754953683874,0.000148081987047743,1,1.5476859925601,2,-1.98454683474515,-1
"nhp",0.698456475346698,0.208498222429171,0.0586579452758788,0.0231484913375875,0.010423403555028,0.000736071617179479,7.93904384581712e-05,1,1.44110990193045,2,-1.98957659644497,-1
"nhq",0.469106247414771,0.296591007559572,0.12352715719643,0.0647536711609155,0.0406794227684145,0.00460468191210783,0.000737811987789105,1,1.92807430799611,3,-2.95932057723159,-2
"nhr",0.866462050835759,0.105605509287725,0.0199507596473438,0.00594260083564002,0.00194713296294924,8.56416611842992e-05,6.30476939844637e-06,1,1.17158939986344,1,-0.998052867037051,0
"nht",0.379686708312973,0.310352993057897,0.149758009410916,0.0874958402175354,0.0626450078862055,0.00847590138551935,0.00158553972895337,1,2.17482930937847,3,-2.93735499211379,-2
"nhu",0.893422116519898,0.0862587195013732,0.0148531674473799,0.00414751367568145,0.00126523332789663,4.98818803916778e-05,3.36764737896011e-06,1,1.133738144021,1,-0.998734766672103,0
"nhv",0.134506775056357,0.246411291571316,0.196226313897582,0.167230843752158,0.191997140813911,0.0479137799299754,0.0157138549786996,2,3.24239704340068,3,-2.80800285918609,-1
"nhw",0.967539115032878,0.0284131633050428,0.00321934868832852,0.00067410564942616,0.000150467249274144,3.63269696734836e-06,1.67378083282266e-07,1,1.03749521438041,1,-0.999849532750726,0
